Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:14:38.6320,0.12,0.06,-0.18,-1.91,1.19,-8.93,18.87,-23.31,24.62,14.215,0,1,ON
2019-08-1210:14:38.7520,0.12,0.06,-0.18,-1.91,1.19,-8.93,18.31,-24.06,24.62,14.236,0,1,ON
2019-08-1210:14:38.8420,0.12,0.06,-0.18,-1.91,1.19,-8.93,18.31,-24.06,24.62,14.239,0,1,ON
2019-08-1210:14:38.9030,0.12,0.06,-0.18,-1.91,1.19,-8.93,18.31,-24.06,23.75,14.242,0,1,ON
2019-08-1210:14:39.0220,-0.08,-0.13,0.16,-1.91,1.19,-8.93,18.31,-24.06,23.75,14.346,0,1,ON
2019-08-1210:14:39.1130,0.06,0.31,0.1,-1.91,1.19,-8.93,18.31,-24.06,23.75,14.265,0,1,ON
2019-08-1210:14:39.2030,0.06,0.31,0.1,-5.05,3.33,-11.95,18.31,-24.06,23.75,14.227,0,1,ON
2019-08-1210:14:39.2920,0.07,-0.32,0.38,-2.84,2.37,-10.11,18.31,-24.06,23.75,14.309,0,1,ON
2019-08-1210:14:39.5510,0.31,-0.16,0.65,-2.84,2.37,-10.11,18.31,-24.06,23.75,14.347,0,1,ON
2019-08-1210:14:39.5700,0.31,-0.16,0.65,-2.84,2.37,-10.11,18.31,-24.06,23.75,14.346,0,1,ON
2019-08-1210:14:39.7470,-0.02,-0.32,0.37,-2.84,2.37,-10.11,18.31,-24.06,23.75,14.325,0,1,ON
2019-08-1210:14:39.9210,-0.02,-0.32,0.37,-3.22,1.46,-10.69,18.31,-24.06,34.88,14.202,0,1,ON
2019-08-1210:14:39.9360,-0.02,-0.32,0.37,-3.22,1.46,-10.69,15.94,-28.12,34.88,14.316,0,1,ON
2019-08-1210:14:39.9490,-0.02,-0.32,0.37,-3.22,1.46,-10.69,15.94,-28.12,40.38,14.242,0,1,ON
2019-08-1210:14:40.1140,1.37,0.51,1.07,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.314,0,1,ON
2019-08-1210:14:40.1290,-1.14,0.29,0.17,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.249,0,1,ON
2019-08-1210:14:40.2880,-1.36,-0.04,-0.06,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.222,0,1,ON
2019-08-1210:14:40.4420,-1.36,-0.04,-0.06,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.361,0,1,ON
2019-08-1210:14:40.4560,-0.46,-0.01,-0.4,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.309,0,1,ON
2019-08-1210:14:40.6170,0.14,0.08,-0.22,-3.22,1.46,-10.69,15.94,-28.12,45.44,14.34,0,1,ON
2019-08-1210:14:40.6300,0.26,1.28,0.16,-3.22,1.46,-10.69,11.38,-26.94,45.44,14.212,0,1,ON
2019-08-1210:14:40.7860,0.74,0.35,0.2,-3.22,1.46,-10.69,11.38,-26.94,45.44,14.197,0,1,ON
2019-08-1210:14:40.8000,0.74,0.35,0.2,-3.22,1.46,-10.69,5.12,-23.75,45,14.177,0,1,ON
2019-08-1210:14:40.9490,-0.29,0.25,0.13,-3.22,1.46,-10.69,3.37,-20.25,37.88,14.271,0,1,ON
2019-08-1210:14:41.1010,0.28,-0.48,0.15,-3.22,1.46,-10.69,3.37,-20.25,39.69,14.173,0,1,ON
2019-08-1210:14:41.1140,-0.01,-0.14,0.2,-3.22,1.46,-10.69,3.37,-20.25,39.69,14.164,0,1,ON
2019-08-1210:14:41.2720,0.16,0.93,0.32,-3.22,1.46,-10.69,3.37,-20.25,39.69,14.267,0,1,ON
2019-08-1210:14:41.4370,0.44,-0.25,0.56,-3.22,1.46,-10.69,3.37,-20.25,39.69,14.294,0,1,ON
2019-08-1210:14:41.4510,0.34,-0.26,0.46,-1.61,-1.3,-8.01,3.37,-20.25,39.69,14.267,0,1,ON
2019-08-1210:14:41.6040,0.03,-0.08,0.29,-3.37,-1.27,-10.77,3.37,-20.25,39.69,14.379,0,1,ON
2019-08-1210:14:41.6180,0.03,-0.08,0.29,-3.37,-1.27,-10.77,3.37,-20.25,39.69,14.257,0,1,ON
2019-08-1210:14:41.7660,0.34,0.73,0.46,-3.37,-1.27,-10.77,-3.44,-11.88,39.69,14.269,0,1,ON
2019-08-1210:14:41.9220,0.34,0.73,0.46,-3.37,-1.27,-10.77,-4.69,-15.75,39.69,14.313,0,1,ON
2019-08-1210:14:41.9360,0.34,0.73,0.46,-3.37,-1.27,-10.77,-4.44,-14.69,39.69,14.312,0,1,ON
2019-08-1210:14:42.0920,0.34,0.73,0.46,-3.37,-1.27,-10.77,-4.44,-14.69,27.69,14.31,0,1,ON
2019-08-1210:14:42.2490,0.34,0.73,0.46,-3.37,-1.27,-10.77,-4.44,-14.69,25.5,14.312,0,1,ON
2019-08-1210:14:42.2620,0.06,-0.15,0.34,-3.37,-1.27,-10.77,-4.44,-14.69,25.5,14.298,0,1,ON
2019-08-1210:14:42.4130,-0.18,0.15,0.47,-3.37,-1.27,-10.77,-4.44,-14.69,25.5,14.332,0,1,ON
2019-08-1210:14:42.4280,0.08,-0.26,0.57,-1.68,-1.76,-7.85,-4.44,-14.69,25.5,14.384,0,1,ON
2019-08-1210:14:42.5940,0.12,-0.54,0.19,-2.45,-1.68,-8.77,-4.44,-14.69,25.5,14.178,0,1,ON
2019-08-1210:14:42.6080,-0.14,0.05,-0.01,-2.45,-1.68,-8.77,-4.44,-14.69,25.5,14.426,0,1,ON
2019-08-1210:14:42.7710,-0.14,0.05,-0.01,-2.64,-0.3,-10.73,-4.44,-14.69,25.5,14.413,0,1,ON
2019-08-1210:14:42.7860,-0.14,0.05,-0.01,-2.64,-0.3,-10.73,-4.44,-14.69,25.5,14.374,0,1,ON
2019-08-1210:14:42.9400,-0.14,0.05,-0.01,-2.64,-0.3,-10.73,19.81,-20.56,25.5,14.355,0,1,ON
2019-08-1210:14:42.9550,-0.14,0.05,-0.01,-2.64,-0.3,-10.73,19.62,-19.56,25.5,14.369,0,1,ON
2019-08-1210:14:43.1040,-0.14,0.05,-0.01,-2.64,-0.3,-10.73,19.62,-19.56,43.19,14.308,0,1,ON
2019-08-1210:14:43.2600,-0.52,0.44,-1.43,-2.64,-0.3,-10.73,19.62,-19.56,49.69,14.403,0,1,ON
2019-08-1210:14:43.4180,-0.52,0.44,-1.43,-2.64,-0.3,-10.73,19.62,-19.56,45.81,14.35,0,1,ON
2019-08-1210:14:43.4300,-0.64,0.28,-1.45,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.361,0,1,ON
2019-08-1210:14:43.5910,-0.05,-0.2,-1.34,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.416,0,1,ON
2019-08-1210:14:43.6050,-0.45,0.09,-1.62,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.407,0,1,ON
2019-08-1210:14:43.7640,-0.71,-0.11,-2.04,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.389,0,1,ON
2019-08-1210:14:43.7780,-0.41,0.15,-2.03,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.406,0,1,ON
2019-08-1210:14:43.9420,-0.41,0.15,-2.03,-2.64,-0.3,-10.73,19.62,-19.56,50.06,14.439,0,1,ON
2019-08-1210:14:43.9550,-0.41,0.15,-2.03,-2.64,-0.3,-10.73,15.5,10,50.06,14.175,0,1,ON
2019-08-1210:14:44.1120,0.26,-0.03,-1.78,-2.64,-0.3,-10.73,11.88,12.5,40.25,14.252,0,1,ON
2019-08-1210:14:44.2650,-0.22,0.47,-1.82,-2.64,-0.3,-10.73,6.31,14.06,42.56,14.301,0,1,ON
2019-08-1210:14:44.2780,-0.11,0.76,-1.23,-2.64,-0.3,-10.73,5,18.56,42.56,14.174,0,1,ON
2019-08-1210:14:44.4320,0.42,-0.12,-1.01,-2.64,-0.3,-10.73,5,18.56,40.94,14.321,0,1,ON
2019-08-1210:14:44.5950,-0.13,0.12,-1.96,-2.64,-0.3,-10.73,5,18.56,40.94,14.314,0,1,ON
2019-08-1210:14:44.6090,-0.29,0.03,-1.75,-2.64,-0.3,-10.73,5,18.56,40.94,14.283,0,1,ON
2019-08-1210:14:44.7700,0.02,-0.07,-1.62,-2.64,-0.3,-10.73,5,18.56,40.94,14.256,0,1,ON
2019-08-1210:14:44.7850,-0.28,-0.1,-1.67,-2.64,-0.3,-10.73,5,18.56,40.94,14.214,0,1,ON
2019-08-1210:14:44.9350,-0.37,0.28,-1.95,-2.64,-0.3,-10.73,5,18.56,40.94,14.308,0,1,ON
2019-08-1210:14:45.0950,-0.37,0.28,-1.95,-2.64,-0.3,-10.73,-3.19,25.12,40.94,14.214,0,1,ON
2019-08-1210:14:45.1100,-0.37,0.28,-1.95,-2.64,-0.3,-10.73,-2.69,27.19,40.94,14.288,0,1,ON
2019-08-1210:14:45.2700,-0.37,0.28,-1.95,-0.61,0.57,-9.39,-2.69,27.19,40.94,14.252,0,1,ON
2019-08-1210:14:45.2840,-0.37,0.28,-1.95,0.42,-1.49,-7.59,-5,24.12,40.94,14.234,0,1,ON
2019-08-1210:14:45.4340,-0.08,0.47,-0.61,0.42,-1.49,-7.59,-5,24.12,40.94,14.143,0,1,ON
2019-08-1210:14:45.5920,0.67,0.2,-0.03,0.42,-1.49,-7.59,-5,24.12,29.62,14.4,0,1,ON
2019-08-1210:14:45.6060,0.37,-0.21,-0.11,-4.18,-1.07,-12.79,-5,24.12,29.62,14.215,0,1,ON
2019-08-1210:14:45.7570,-0.3,-0.03,-0.14,-4.18,-1.07,-12.79,-5,24.12,29.62,14.259,0,1,ON
2019-08-1210:14:45.7720,-0.3,-0.03,-0.14,-4.18,-1.07,-12.79,-5,24.12,29.62,14.236,0,1,ON
2019-08-1210:14:45.9270,-0.3,-0.03,-0.14,-2.49,0.38,-7.97,-5,24.12,29.62,14.244,0,1,ON
2019-08-1210:14:46.0870,-0.3,-0.03,-0.14,-2.49,0.38,-7.97,-5,24.12,29.62,14.178,0,1,ON
2019-08-1210:14:46.1000,-0.3,-0.03,-0.14,-2.49,0.38,-7.97,-5,24.12,29.62,14.397,0,1,ON
2019-08-1210:14:46.2530,-0.3,-0.03,-0.14,-2.49,0.38,-7.97,-5,24.12,29.62,14.115,0,1,ON
2019-08-1210:14:46.4080,-0.3,-0.03,-0.14,-2.99,0.69,-8.96,-5,24.12,25.25,14.296,0,1,ON
2019-08-1210:14:46.4220,-0.37,-0.8,0.4,-3.37,0.38,-8.12,6.19,20.5,25.25,14.279,0,1,ON
2019-08-1210:14:46.5760,-0.37,-0.8,0.4,-3.37,0.38,-8.12,6.19,20.5,29.44,14.342,0,1,ON
2019-08-1210:14:46.5910,0.09,-0.17,0.35,-3.37,0.38,-8.12,6.19,20.5,33.81,14.355,0,1,ON
2019-08-1210:14:46.7430,0.38,-0.47,0.27,-3.37,0.38,-8.12,6.19,20.5,33.81,14.254,0,1,ON
2019-08-1210:14:46.7570,-0.13,-0.45,0.4,-3.37,0.38,-8.12,6.19,20.5,33.81,14.29,0,1,ON
2019-08-1210:14:46.9160,-0.13,-0.45,0.4,-3.37,0.38,-8.12,6.19,20.5,33.81,14.268,0,1,ON
2019-08-1210:14:47.0690,-0.13,-0.45,0.4,-3.37,0.38,-8.12,6.19,20.5,33.81,14.353,0,1,ON
2019-08-1210:14:47.0820,0.04,-0.07,0.09,-3.37,0.38,-8.12,6.19,20.5,33.81,14.311,0,1,ON
2019-08-1210:14:47.2340,0.07,0.11,-0.11,-3.37,0.38,-8.12,11.63,23.87,33.81,14.274,0,1,ON
2019-08-1210:14:47.2470,-0.2,0.21,-0.09,-3.37,0.38,-8.12,11.63,23.87,33.63,14.241,0,1,ON
2019-08-1210:14:47.4010,-0.2,0.21,-0.09,-3.37,0.38,-8.12,8.56,22.19,36.69,14.125,0,1,ON
2019-08-1210:14:47.5680,0.29,0.21,-0.1,-2.57,0.08,-9.23,5.87,25.69,30.87,14.146,0,1,ON
2019-08-1210:14:47.5800,0.66,-0.93,-0.02,-2.57,0.08,-9.23,5.87,25.69,33.81,14.302,0,1,ON
2019-08-1210:14:47.7370,0.44,0.72,-0.3,-2.57,0.08,-9.23,5.87,25.69,33.81,14.195,0,1,ON
2019-08-1210:14:47.8980,-0.52,0.29,0.67,-2.57,0.08,-9.23,5.87,25.69,33.81,14.137,0,1,ON
2019-08-1210:14:47.9120,-0.1,-0.8,0.24,-2.57,0.08,-9.23,5.87,25.69,33.81,14.152,0,1,ON
2019-08-1210:14:48.0690,-0.09,1.02,0.45,-2.57,0.08,-9.23,5.87,25.69,33.81,14.204,0,1,ON
2019-08-1210:14:48.0820,-0.09,1.02,0.45,-2.57,0.08,-9.23,5.87,25.69,33.81,14.202,0,1,ON
2019-08-1210:14:48.2330,-0.09,1.02,0.45,-2.57,0.08,-9.23,19.25,12.19,33.81,14.2,0,1,ON
2019-08-1210:14:48.2460,-0.54,0.18,-0.67,-2.57,0.08,-9.23,24.56,7.81,33.81,14.163,0,1,ON
2019-08-1210:14:48.4100,-0.54,0.18,-0.67,-0.65,0,-9.31,26.62,1.62,36.75,14.129,0,1,ON
2019-08-1210:14:48.5690,-0.54,0.18,-0.67,-0.65,0,-9.31,27.44,-2.75,36.75,14.178,0,1,ON
2019-08-1210:14:48.5820,0.17,-0.21,0.73,-0.65,0,-9.31,27.44,-2.75,35.75,14.181,0,1,ON
2019-08-1210:14:48.7390,-0.84,1.21,0.92,-0.65,0,-9.31,27.44,-2.75,32.69,14.172,0,1,ON
2019-08-1210:14:48.7530,0.04,0.31,1.59,-0.65,0,-9.31,27.44,-2.75,32.69,14.277,0,1,ON
2019-08-1210:14:48.9180,0.1,0.33,1.91,-0.65,0,-9.31,27.44,-2.75,32.69,14.228,0,1,ON
2019-08-1210:14:48.9320,0.1,0.33,1.91,-1,-1.46,-9.61,27.44,-2.75,32.69,14.233,0,1,ON
2019-08-1210:14:49.0910,0.08,0.14,2.82,-1.49,-2.68,-9.69,27.44,-2.75,32.69,14.229,0,1,ON
2019-08-1210:14:49.1060,0.08,0.14,2.82,-1.49,-2.68,-9.69,27.44,-2.75,32.69,14.181,0,1,ON
2019-08-1210:14:49.2590,0.08,0.14,2.82,-1.49,-2.68,-9.69,9.56,-15,32.56,14.115,0,1,ON
2019-08-1210:14:49.4090,0.08,0.14,2.82,-0.5,-1.84,-9.31,9.56,-15,32.56,14.208,0,1,ON
2019-08-1210:14:49.5590,0.08,0.14,2.82,-0.5,-1.84,-9.31,10.63,-16.69,30.75,14.145,0,1,ON
2019-08-1210:14:49.5740,0.08,0.14,2.82,-0.5,-1.84,-9.31,8.81,-18.12,30.75,14.201,0,1,ON
2019-08-1210:14:49.7220,0.08,0.14,2.82,-0.5,-1.84,-9.31,8.81,-18.12,31.37,14.261,0,1,ON
2019-08-1210:14:49.7360,0.26,0.41,1.5,-0.5,-1.84,-9.31,8.81,-18.12,31.37,14.188,0,1,ON
2019-08-1210:14:49.8970,-0.18,0.38,0.8,-0.5,-1.84,-9.31,8.81,-18.12,31.37,14.228,0,1,ON
2019-08-1210:14:50.0560,-0.18,0.38,0.8,-0.5,-1.84,-9.31,8.81,-18.12,31.37,14.238,0,1,ON
2019-08-1210:14:50.0700,0.14,0.09,0.66,-0.5,-1.84,-9.31,8.81,-18.12,31.37,14.249,0,1,ON
2019-08-1210:14:50.2270,0.32,0.11,0.61,-0.5,-1.84,-9.31,10.19,-19.12,31.37,14.151,0,1,ON
2019-08-1210:14:50.2410,0.32,0.11,0.61,-0.5,-1.84,-9.31,10.19,-19.12,31.37,14.132,0,1,ON
2019-08-1210:14:50.3890,-0.11,-0.14,0.3,-0.5,-1.84,-9.31,10.31,-21.19,31.37,14.156,0,1,ON
2019-08-1210:14:50.5600,-0.11,-0.14,0.3,-1.49,-1.84,-10.54,10.31,-21.19,31.37,14.158,0,1,ON
2019-08-1210:14:50.5740,-0.11,-0.14,0.3,-1.49,-1.84,-10.54,13.38,-21.5,45.88,14.182,0,1,ON
2019-08-1210:14:50.7310,-0.2,0.57,0.13,-1.49,-1.84,-10.54,13.38,-21.5,41.19,14.267,0,1,ON
2019-08-1210:14:50.7460,0.11,-0.22,0.27,-1.49,-1.84,-10.54,13.38,-21.5,45.56,14.165,0,1,ON
2019-08-1210:14:50.8930,0.16,-0.22,0.29,-1.49,-1.84,-10.54,13.38,-21.5,45.56,14.165,0,1,ON
2019-08-1210:14:50.9080,-0.13,-0.17,0.27,-1.49,-1.84,-10.54,13.38,-21.5,45.56,14.153,0,1,ON
2019-08-1210:14:51.0670,-0.13,-0.17,0.27,-1.49,-1.84,-10.54,13.38,-21.5,45.56,14.206,0,1,ON
2019-08-1210:14:51.2310,-0.13,-0.17,0.27,-1.49,-1.84,-10.54,13.38,-21.5,45.56,14.302,0,1,ON
2019-08-1210:14:51.2460,-0.36,0.43,-0.15,-1.65,-0.73,-8.93,13.38,-21.5,45.56,14.194,0,1,ON
2019-08-1210:14:51.3980,-0.36,0.43,-0.15,-1.65,-0.73,-8.93,13.38,-21.5,45.56,14.189,0,1,ON
2019-08-1210:14:51.4120,-0.15,-0.07,-0.09,-1.65,-0.73,-8.93,6.5,-16.12,45.56,14.164,0,1,ON
2019-08-1210:14:51.5690,-0.15,-0.07,-0.09,-1.65,-0.73,-8.93,3.69,-17.94,38.38,14.144,0,1,ON
2019-08-1210:14:51.7340,0.12,0,0.21,-1.65,-0.73,-8.93,0.31,-16.5,31.62,14.201,0,1,ON
2019-08-1210:14:51.7470,0.44,0.05,0.36,-1.65,-0.73,-8.93,0.31,-16.5,32.25,14.121,0,1,ON
2019-08-1210:14:51.9120,0.44,0.05,0.36,-1.65,-0.73,-8.93,0.31,-16.5,32.25,14.142,0,1,ON
2019-08-1210:14:51.9270,0.05,-0.14,0.67,-1.65,-0.73,-8.93,0.31,-16.5,32.25,14.16,0,1,ON
2019-08-1210:14:52.0800,0.31,0.05,0.86,-1.65,-0.73,-8.93,0.31,-16.5,27.87,14.351,0,1,ON
2019-08-1210:14:52.2410,0.24,-0.15,0.28,-1.3,-2.37,-8.54,0.31,-16.5,27.87,14.294,0,1,ON
2019-08-1210:14:52.2550,-0.15,-0.11,-0.16,-3.37,-2.91,-11.76,0.31,-16.5,27.87,14.367,0,1,ON
2019-08-1210:14:52.4050,-0.32,-0.29,0.05,-3.37,-2.91,-11.76,0.31,-16.5,27.87,14.306,0,1,ON
2019-08-1210:14:52.5570,-0.32,-0.29,0.05,-3.37,-2.91,-11.76,-4,-14.38,27.87,14.236,0,1,ON
2019-08-1210:14:52.5710,-0.32,-0.29,0.05,-3.37,-2.91,-11.76,-4.25,-18.87,27.87,14.223,0,1,ON
2019-08-1210:14:52.7320,-0.32,-0.29,0.05,-3.37,-2.91,-11.76,-2.62,-20.62,27.87,14.262,0,1,ON
2019-08-1210:14:52.7450,-0.32,-0.29,0.05,-0.69,-2.22,-9.73,-2.62,-20.62,27.87,14.265,0,1,ON
2019-08-1210:14:52.9020,-0.32,-0.29,0.05,-0.69,-2.22,-9.73,-2.62,-20.62,29.44,14.291,0,1,ON
2019-08-1210:14:52.9150,0.11,-0.04,0.52,-0.69,-2.22,-9.73,6.69,-23.69,29.44,14.242,0,1,ON
2019-08-1210:14:53.0670,-0.08,0.64,-0.07,-0.69,-2.22,-9.73,6.69,-23.69,29.44,14.157,0,1,ON
2019-08-1210:14:53.2250,0.23,-0.38,-0.13,-0.69,-2.22,-9.73,6.69,-23.69,36.88,14.298,0,1,ON
2019-08-1210:14:53.2400,-0.32,0.57,-0.87,-3.33,-1.76,-9.46,6.69,-23.69,36.88,14.175,0,1,ON
2019-08-1210:14:53.4000,-0.32,0.57,-0.87,-3.33,-1.76,-9.46,6.69,-23.69,36.88,14.2,0,1,ON
2019-08-1210:14:53.4130,-0.32,0.57,-0.87,-3.33,-1.76,-9.46,6.69,-23.69,36.88,14.077,0,1,ON
2019-08-1210:14:53.5720,-0.32,0.57,-0.87,-3.33,-1.76,-9.46,6.69,-23.69,36.88,14.135,0,1,ON
2019-08-1210:14:53.7230,-0.32,0.57,-0.87,-3.33,-1.76,-9.46,6.69,-23.69,36.88,14.14,0,1,ON
2019-08-1210:14:53.7380,0.11,-0.08,-1.66,-3.33,-1.76,-9.46,26,-6.56,36.88,14.129,0,1,ON
2019-08-1210:14:53.8940,0.11,-0.08,-1.66,-3.33,-1.76,-9.46,26,-6.56,36,14.052,0,1,ON
2019-08-1210:14:53.9080,0.11,-0.08,-1.66,-3.33,-1.76,-9.46,26,-6.56,36,14.075,0,1,ON
2019-08-1210:14:54.0650,-0.72,0.42,-1.91,-3.33,-1.76,-9.46,27.62,6.87,36,14.216,0,1,ON
2019-08-1210:14:54.2180,-0.67,-0.48,-1.87,-3.33,-1.76,-9.46,27.62,6.87,36,14.107,0,1,ON
2019-08-1210:14:54.2310,-0.38,0.38,-1.86,-3.33,-1.76,-9.46,27.62,6.87,36,14.323,0,1,ON
2019-08-1210:14:54.3870,0.19,-0.12,-1.71,-0.96,-2.14,-10,27.62,6.87,36,14.25,0,1,ON
2019-08-1210:14:54.4000,-0.03,0.17,-2.1,-0.96,-2.14,-10,27.62,6.87,36,14.299,0,1,ON
2019-08-1210:14:54.5590,-0.6,0.18,-2.12,-0.96,-2.14,-10,27.62,6.87,36,14.339,0,1,ON
2019-08-1210:14:54.7200,-0.22,0.35,-2.1,-0.96,-2.14,-10,27.62,6.87,36,14.234,0,1,ON
2019-08-1210:14:54.7330,-0.22,0.35,-2.1,-0.96,-2.14,-10,21.19,20.75,36,14.155,0,1,ON
2019-08-1210:14:54.8850,-0.28,-0.12,-2.06,-0.96,-2.14,-10,21.19,20.75,36.13,14.302,0,1,ON
2019-08-1210:14:54.8980,-0.28,-0.12,-2.06,-0.96,-2.14,-10,21.19,20.75,38.75,14.21,0,1,ON
2019-08-1210:14:55.0570,-0.28,-0.12,-2.06,-0.96,-2.14,-10,21.19,20.75,38.75,14.203,0,1,ON
2019-08-1210:14:55.2120,-0.48,-0.45,-1.45,-0.96,-2.14,-10,21.19,20.75,32.5,14.231,0,1,ON
2019-08-1210:14:55.2260,0.12,-0.19,-0.58,-0.96,-2.14,-10,21.19,20.75,32.5,14.196,0,1,ON
2019-08-1210:14:55.3740,0.87,-0.76,-0.93,-0.96,-2.14,-10,21.19,20.75,32.5,14.271,0,1,ON
2019-08-1210:14:55.3890,-0.3,-0.34,-0.39,-4.18,-0.54,-12.07,21.19,20.75,32.5,14.14,0,1,ON
2019-08-1210:14:55.5520,-0.7,0.63,-0.09,-4.18,-0.54,-12.07,21.19,20.75,32.5,14.331,0,1,ON
2019-08-1210:14:55.7110,0.22,-0.26,-0.05,-2.53,1.11,-9.88,21.19,20.75,32.5,14.26,0,1,ON
2019-08-1210:14:55.7260,0.22,-0.26,-0.05,-2.53,1.11,-9.88,-0.56,22.31,32.5,14.246,0,1,ON
2019-08-1210:14:55.8770,-0.13,0.11,-0.33,-2.53,1.11,-9.88,1.06,25.81,32.5,14.248,0,1,ON
2019-08-1210:14:55.8910,-0.65,1.03,-0.55,-1.57,-0.23,-10.23,1.06,25.81,32.5,14.289,0,1,ON
2019-08-1210:14:56.0390,-0.65,1.03,-0.55,-3.33,0.27,-12.03,6.31,26.69,32.5,14.238,0,1,ON
2019-08-1210:14:56.1890,-0.29,1.03,-0.49,-3.33,0.27,-12.03,6.31,26.69,32.5,14.259,0,1,ON
2019-08-1210:14:56.2040,-0.29,1.03,-0.49,-3.33,0.27,-12.03,6.31,26.69,26.44,14.281,0,1,ON
2019-08-1210:14:56.3670,0.1,0.29,-0.21,-1.49,-0.96,-8.31,6.31,26.69,28.94,14.291,0,1,ON
2019-08-1210:14:56.5260,0,0.21,0.17,-1.49,-0.96,-8.31,6.31,26.69,28.94,14.327,0,1,ON
2019-08-1210:14:56.5410,0,0.21,0.17,-1.49,-0.96,-8.31,6.31,26.69,28.94,14.204,0,1,ON
2019-08-1210:14:56.6990,0,0.21,0.17,-3.48,0.46,-9.54,6.31,26.69,28.94,14.303,0,1,ON
2019-08-1210:14:56.7120,0,0.21,0.17,-1.27,-0.84,-9.27,6.31,26.69,28.94,14.176,0,1,ON
2019-08-1210:14:56.8690,0,0.21,0.17,-1.27,-0.84,-9.27,6.31,26.69,28.94,14.289,0,1,ON
2019-08-1210:14:56.8840,0,0.21,0.17,-1.27,-0.84,-9.27,6.31,26.69,32.75,14.246,0,1,ON
2019-08-1210:14:57.0400,0,0.21,0.17,-1.42,-1.04,-9.69,6.31,26.69,32.75,14.186,0,1,ON
2019-08-1210:14:57.1970,-0.09,0.15,-0.29,-2.45,-1.46,-10.77,8.5,22.12,32,14.162,0,1,ON
2019-08-1210:14:57.2110,-0.09,0.15,-0.29,-2.45,-1.46,-10.77,11.38,24.94,27.56,14.145,0,1,ON
2019-08-1210:14:57.3580,-0.09,0.15,-0.29,-2.45,-1.46,-10.77,11.38,24.94,27.56,14.102,0,1,ON
2019-08-1210:14:57.3720,0.11,0.2,-0.11,-2.57,-0.08,-8.85,11.38,24.94,27.56,14.245,0,1,ON
2019-08-1210:14:57.5240,0.07,-0.11,0,-2.57,-0.08,-8.85,11.38,24.94,27.56,14.146,0,1,ON
2019-08-1210:14:57.6770,0.07,-0.11,0,-2.57,-0.08,-8.85,11.38,24.94,27.56,14.11,0,1,ON
2019-08-1210:14:57.6910,0.07,-0.11,0,-2.57,-0.08,-8.85,11.38,24.94,27.56,14.092,0,1,ON
2019-08-1210:14:57.8580,-0.11,-0.2,-0.03,-1.38,-0.69,-11,18,22,27.56,14.133,0,1,ON
2019-08-1210:14:57.8730,0.08,0.42,0.21,-1.38,-0.69,-11,18,22,32.75,14.128,0,1,ON
2019-08-1210:14:58.0260,0.08,0.42,0.21,-1.38,-0.69,-11,26.31,18.62,29.25,14.041,0,1,ON
2019-08-1210:14:58.1810,0.08,0.42,0.21,-1.38,-0.69,-11,28.62,12.44,31.87,14.009,0,1,ON
2019-08-1210:14:58.1960,0.08,0.42,0.21,-1.38,-0.69,-11,28.62,12.44,28.19,14.009,0,1,ON
2019-08-1210:14:58.3570,-0.03,0.42,0.09,-1.38,-0.69,-11,28.62,12.44,29.62,14.192,0,1,ON
2019-08-1210:14:58.3710,-0.03,0.42,0.09,-1.38,-0.69,-11,28.62,12.44,29.62,14.258,0,1,ON
2019-08-1210:14:58.5230,0.07,0.21,0.21,-1.38,-0.69,-11,28.62,12.44,29.62,14.148,0,1,ON
2019-08-1210:14:58.6860,-0.12,0.29,1,-4.71,-0.57,-9.61,28.62,12.44,29.62,14.271,0,1,ON
2019-08-1210:14:58.7000,0.43,0.08,1.24,-4.71,-0.57,-9.61,28.62,12.44,29.62,14.333,0,1,ON
2019-08-1210:14:58.8620,0.43,0.08,1.24,-4.71,-0.57,-9.61,15.31,-18.12,29.62,14.113,0,1,ON
2019-08-1210:14:58.8770,0.51,-0.08,2.23,-4.71,-0.57,-9.61,12.13,-24.31,29.62,14.073,0,1,ON
2019-08-1210:14:59.0340,0.51,-0.08,2.23,-4.71,-0.57,-9.61,7.81,-23.94,32.13,14.068,0,1,ON
2019-08-1210:14:59.0470,0.51,-0.08,2.23,-2.99,-2.64,-8.46,2.12,-25.37,32.13,14.146,0,1,ON
2019-08-1210:14:59.2050,0.51,-0.08,2.23,-2.99,-2.64,-8.46,1.37,-26.06,32.13,14.051,0,1,ON
2019-08-1210:14:59.3690,0.35,0.69,2.61,-2.99,-2.64,-8.46,1.37,-26.06,32.13,14.097,0,1,ON
2019-08-1210:14:59.3830,0.79,0.46,2.85,-2.99,-2.64,-8.46,1.37,-26.06,27.75,14.219,0,1,ON
