Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2
2019-08-1213:12:07.2400,0.9,-0.19,-2.08,2.61,8.3,-7,-29.75,4.75,48.56,11.64,1,0
2019-08-1213:12:07.3980,-3.5,2.77,5.49,2.61,8.3,-7,-29.75,4.75,44.44,11.964,0,1
2019-08-1213:12:07.4210,-0.16,1.72,2.28,2.61,8.3,-7,-10.06,-19.56,44.44,12.228,1,0
2019-08-1213:12:07.5750,-0.16,1.72,2.28,2.61,8.3,-7,-10.06,-19.56,44.44,12.032,1,0
2019-08-1213:12:07.7240,4.68,-1.05,-8.7,2.61,8.3,-7,-10.06,-19.56,44.44,11.864,1,0
2019-08-1213:12:07.7480,1.09,0.62,-4,2.61,8.3,-7,-10.06,-19.56,44.44,11.928,1,0
2019-08-1213:12:07.9110,-2.31,-0.44,7.5,2.61,8.3,-7,-10.06,-19.56,44.44,11.68,1,0
2019-08-1213:12:07.9330,-2.5,0.99,8.01,2.61,8.3,-7,-10.06,-19.56,44.44,11.996,0,1
2019-08-1213:12:08.0860,-2.2,2.49,3.11,5.94,5.58,-6.12,-10.06,-19.56,44.44,12,0,1
2019-08-1213:12:08.2440,-2.2,2.49,3.11,5.94,5.58,-6.12,-10.06,-19.56,44.44,11.999,0,1
2019-08-1213:12:08.2680,1.73,-0.48,-3.5,1.73,5,-8.91,-10.06,-19.56,40.81,11.918,0,1
2019-08-1213:12:08.4260,1.73,-0.48,-3.5,1.73,5,-8.91,-37.38,38.19,44.69,12.053,1,0
2019-08-1213:12:08.4490,1.73,-0.48,-3.5,1.73,5,-8.91,-41.56,22.5,50.38,12.069,1,0
2019-08-1213:12:08.6030,1.73,-0.48,-3.5,1.73,5,-8.91,-38.38,15.88,50.38,12.089,1,0
2019-08-1213:12:08.7590,1.73,-0.48,-3.5,0.5,4.05,-8.8,-38.38,15.88,50.38,12.091,1,0
2019-08-1213:12:08.7830,1.73,-0.48,-3.5,0.16,3.86,-9.22,-38.38,15.88,50.38,12.083,1,0
2019-08-1213:12:08.9430,1.73,-0.48,-3.5,0.16,3.86,-9.22,-38.38,15.88,50.38,12.047,1,0
2019-08-1213:12:08.9660,0.13,0.02,0,0.16,3.86,-9.22,-38.38,15.88,50.38,11.959,1,0
2019-08-1213:12:09.1230,0.04,-0.32,0.06,0.16,3.86,-9.22,-38.38,15.88,50.38,12.04,1,0
2019-08-1213:12:09.1470,-1.31,0.17,1.74,2.72,7.46,-10.07,-38.38,15.88,50.38,11.76,1,0
2019-08-1213:12:09.3000,-1.31,0.17,1.74,2.72,7.46,-10.07,-38.38,15.88,49.75,12.019,1,0
2019-08-1213:12:09.3240,3.15,-2.98,0.75,2.72,7.46,-10.07,-22.87,35.5,49.75,12.268,1,0
2019-08-1213:12:09.4790,3.15,-2.98,0.75,2.72,7.46,-10.07,-22.87,35.5,46.13,12.124,1,0
2019-08-1213:12:09.5020,1.09,0.39,-1.1,2.72,7.46,-10.07,-33.88,41.5,46.13,12.01,1,0
2019-08-1213:12:09.6550,1.09,0.39,-1.1,0.92,2.02,-9.84,-33.88,41.5,46.13,12.017,1,0
2019-08-1213:12:09.8100,1.09,0.39,-1.1,-2.79,-4.92,-8.95,-33.88,41.5,46.13,12.061,1,0
2019-08-1213:12:09.8340,1.09,0.39,-1.1,-3.71,-5.61,-11.1,-33.88,41.5,46.13,12.064,1,0
2019-08-1213:12:09.9910,1.09,0.39,-1.1,-3.71,-5.61,-11.1,-33.88,41.5,46.13,12.111,1,0
2019-08-1213:12:10.1500,0.22,0.97,-0.61,-3.71,-5.61,-11.1,-33.88,41.5,46.13,12.186,1,0
2019-08-1213:12:10.1720,0.28,0.9,-0.63,-3.71,-5.61,-11.1,-33.88,41.5,46.13,12.191,1,0
2019-08-1213:12:10.3330,-0.57,-0.52,-0.37,-3.71,-5.61,-11.1,-33.88,41.5,46.13,12.176,1,0
2019-08-1213:12:10.3570,-0.53,0.04,-0.2,-3.71,-5.61,-11.1,-33.88,41.5,39.81,12.178,1,0
2019-08-1213:12:10.5090,-0.07,-0.4,0.28,-3.71,-5.61,-11.1,-23.94,49.94,42.19,12.19,1,0
2019-08-1213:12:10.5330,-0.07,-0.4,0.28,-3.71,-5.61,-11.1,-20.62,50.06,42.19,12.201,1,0
2019-08-1213:12:10.6910,-0.07,-0.4,0.28,-0.65,-1.78,-9.14,-20.62,50.06,42.19,12.191,1,0
2019-08-1213:12:10.7140,-0.07,-0.4,0.28,-0.92,-1.85,-9.84,-20.62,50.06,42.19,12.189,1,0
2019-08-1213:12:10.8680,-0.07,-0.4,0.28,-0.92,-1.85,-9.84,-20.62,50.06,42.19,12.186,1,0
2019-08-1213:12:11.0270,0.13,-0.1,-0.07,-0.92,-1.85,-9.84,-18.69,50.06,42.19,12.195,1,0
2019-08-1213:12:11.0510,0.13,-0.1,-0.07,-0.92,-1.85,-9.84,-18.69,50.06,42.19,12.165,1,0
2019-08-1213:12:11.2060,-0.05,0.1,-0.1,-0.92,-1.85,-9.84,-18.69,50.06,42.19,12.104,1,0
2019-08-1213:12:11.2300,-0.06,0.02,0.04,-1.99,-2.27,-9.26,-18.69,50.06,42.19,12.236,1,0
2019-08-1213:12:11.3880,-0.06,0.02,0.04,-1.53,-2.54,-8.91,-18.69,50.06,42.19,12.128,1,0
2019-08-1213:12:11.4110,-0.06,0.02,0.04,-1.53,-2.54,-8.91,-18.69,50.06,42.19,12.064,1,0
2019-08-1213:12:11.5670,-0.71,-0.08,-1.94,-1.53,-2.54,-8.91,-18.69,50.06,45.31,12.123,1,0
2019-08-1213:12:11.5900,-0.68,-1.5,-1.13,-1.53,-2.54,-8.91,-19.87,35.56,47.75,12.139,1,0
2019-08-1213:12:11.7440,-0.68,-1.5,-1.13,-1.53,-2.54,-8.91,-19.06,37.31,47.75,12.09,1,0
2019-08-1213:12:11.8970,-0.68,-1.5,-1.13,-1.53,-2.54,-8.91,-19.06,37.31,47.75,12.072,1,0
2019-08-1213:12:11.9220,-0.2,-1.47,-1.17,-1.53,-2.54,-8.91,-19.06,37.31,47.75,12.134,1,0
2019-08-1213:12:12.0720,-0.08,-0.23,-0.55,-1.53,-2.54,-8.91,-19.06,37.31,47.75,12.159,0,1
2019-08-1213:12:12.0950,-0.62,-0.3,-0.56,-1.53,-2.54,-8.91,-19.06,37.31,47.75,12.027,0,1
2019-08-1213:12:12.2480,-1.11,0.51,2.7,-3.71,-1.36,-9.03,-19.06,37.31,47.75,11.784,0,1
2019-08-1213:12:12.3990,-1.11,0.51,2.7,1.19,6.96,-5.54,-19.06,37.31,47.75,11.876,0,1
2019-08-1213:12:12.4230,-1.11,0.51,2.7,1.69,6.88,-8.46,-19.06,37.31,47.75,11.9,1,0
2019-08-1213:12:12.5750,-1.11,0.51,2.7,2.3,4.85,-8.57,-19.06,37.31,41.81,11.852,1,0
2019-08-1213:12:12.5990,-1.11,0.51,2.7,2.3,4.85,-8.57,-36.5,5.19,46.19,11.823,1,1
2019-08-1213:12:12.7470,-1.11,0.51,2.7,2.3,4.85,-8.57,-33.31,1.44,46.19,11.818,0,1
2019-08-1213:12:12.9030,-1.11,0.51,2.7,2.3,4.85,-8.57,-33.31,1.44,46.19,11.998,1,1
2019-08-1213:12:12.9260,-0.28,-0.94,0.06,2.3,4.85,-8.57,-33.31,1.44,46.19,11.9,1,1
2019-08-1213:12:13.0800,2.03,-0.7,-0.34,2.3,4.85,-8.57,-33.31,1.44,46.19,11.87,1,1
2019-08-1213:12:13.1040,0.2,-0.44,-0.51,2.3,4.85,-8.57,-33.31,1.44,46.19,11.877,1,1
2019-08-1213:12:13.2510,0.15,-0.09,-0.34,2.8,4.58,-4.05,-33.31,1.44,46.19,11.778,1,1
2019-08-1213:12:13.4020,0.15,-0.09,-0.34,1,5.12,-7.04,-33.31,1.44,46.19,11.856,1,1
2019-08-1213:12:13.4250,0.15,-0.09,-0.34,1,5.12,-7.04,-33.31,1.44,46.19,12.153,1,1
2019-08-1213:12:13.5800,-0.86,1.18,5.41,1,5.12,-7.04,-33.31,1.44,4.06,12.015,1,1
2019-08-1213:12:13.6030,2.77,-4.19,-2.28,1,5.12,-7.04,21.56,43.19,-27.06,11.611,1,1
2019-08-1213:12:13.7590,2.77,-4.19,-2.28,1,5.12,-7.04,28,60.56,-27.06,12.009,1,1
2019-08-1213:12:13.7830,2.77,-4.19,-2.28,-3.83,-4.04,-9.64,28,60.56,-27.06,11.563,1,1
2019-08-1213:12:13.9420,2.77,-4.19,-2.28,1.42,-1.59,-2.94,28,60.56,-27.06,11.733,1,1
2019-08-1213:12:13.9660,2.77,-4.19,-2.28,1.42,-1.59,-2.94,28,60.56,-27.06,11.467,1,1
2019-08-1213:12:14.1180,-0.94,5.41,0.91,1.42,-1.59,-2.94,28,60.56,-27.06,11.209,1,1
2019-08-1213:12:14.2740,-0.41,5.31,1.01,3.11,-1.93,8.09,28,60.56,-27.06,11.042,1,1
2019-08-1213:12:14.2970,-0.41,5.31,1.01,4.14,-0.59,9.7,28,60.56,-97.81,10.798,1,1
2019-08-1213:12:14.4560,-0.41,5.31,1.01,4.14,-0.59,9.7,-8.75,49,-97.81,10.794,1,1
2019-08-1213:12:14.4800,-0.41,5.31,1.01,4.14,-0.59,9.7,-8.75,49,-99.87,10.79,1,1
2019-08-1213:12:14.6400,0.07,-0.01,0.02,4.14,-0.59,9.7,-7.62,48.69,-99.87,10.811,1,1
2019-08-1213:12:14.6640,0.07,-0.01,0.02,4.14,-0.59,9.7,-7.62,48.69,-99.87,10.807,1,1
2019-08-1213:12:14.8130,0.07,0.28,0.05,3.83,-1.55,9.13,-7.62,48.69,-99.87,10.811,1,1
2019-08-1213:12:14.9730,0.07,0.28,0.05,4.21,-1.16,8.59,-7.62,48.69,-99.87,10.832,1,1
2019-08-1213:12:14.9960,0.07,0.28,0.05,3.6,-0.86,9.55,-7.62,48.69,-99.87,10.825,1,1
2019-08-1213:12:15.1550,0.07,0.28,0.05,3.6,-0.86,9.55,-7.62,48.69,-99.87,10.829,1,1
2019-08-1213:12:15.1770,0.04,-0.11,0.01,3.6,-0.86,9.55,-7.62,48.69,-99.87,10.824,1,1
2019-08-1213:12:15.3320,-0.01,0.07,0.01,3.6,-0.86,9.55,-7.62,48.69,-99.87,10.824,1,1
2019-08-1213:12:15.4930,-0.05,0.09,-0.11,3.6,-0.86,9.55,-7.62,48.69,-96.19,10.822,1,1
2019-08-1213:12:15.5160,0.04,0.06,0.05,3.6,-0.86,9.55,-3.12,49.56,-96.19,10.82,1,1
2019-08-1213:12:15.6740,0.04,0.06,0.05,3.6,-0.86,9.55,-3.12,49.56,-96.19,10.819,1,1
2019-08-1213:12:15.6970,0.03,0.02,0.01,3.6,-0.86,9.55,-3.12,49.56,-96.19,10.816,1,1
2019-08-1213:12:15.8510,0.01,0,0.02,3.57,-1.32,9.13,-3.12,49.56,-97.75,10.812,1,1
2019-08-1213:12:15.8740,0.01,0,0.02,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.811,1,1
2019-08-1213:12:16.0340,0.01,0,0.02,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.813,1,1
2019-08-1213:12:16.1920,0.01,-0.05,-0.07,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.811,1,1
2019-08-1213:12:16.2160,-0.03,-0.02,-0.07,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.815,1,1
2019-08-1213:12:16.2370,-0.08,0.02,-0.03,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.818,1,1
2019-08-1213:12:16.3940,-0.03,0,0,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.82,1,1
2019-08-1213:12:16.5510,-0.05,0.03,-0.01,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.821,1,1
2019-08-1213:12:16.5750,-0.08,-0.01,-0.08,3.57,-1.32,9.13,-3.81,50.56,-97.75,10.823,1,1
2019-08-1213:12:16.7270,-0.04,-0.07,0.01,3.63,-1.4,8.7,-3.81,50.56,-99.81,10.821,1,1
2019-08-1213:12:16.7500,-0.04,-0.07,0.01,3.63,-1.4,8.7,-6.12,49.44,-97.75,10.821,1,1
2019-08-1213:12:16.9050,-0.04,-0.07,0.01,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.818,1,1
2019-08-1213:12:17.0660,-0.04,-0.07,0.01,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.816,1,1
2019-08-1213:12:17.0900,0.03,-0.01,0,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.817,1,1
2019-08-1213:12:17.2410,0.04,0.01,-0.1,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.816,1,1
2019-08-1213:12:17.2640,0.01,0,-0.03,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.815,1,1
2019-08-1213:12:17.4210,0.01,-0.04,0.04,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.813,1,1
2019-08-1213:12:17.4440,0.03,-0.01,-0.03,3.63,-1.4,8.7,-5.37,49.88,-97.75,10.813,1,1
2019-08-1213:12:17.5980,0,0.02,-0.03,3.79,-1.09,8.73,-5.37,49.88,-95.81,10.812,1,1
2019-08-1213:12:17.6210,0,0.02,-0.03,3.79,-1.09,8.73,-4.94,50.88,-101.06,10.807,1,1
2019-08-1213:12:17.7760,0,0.02,-0.03,3.79,-1.09,8.73,-8,48.31,-97.81,10.808,1,1
2019-08-1213:12:17.9310,0,0.02,-0.03,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.806,1,1
2019-08-1213:12:17.9550,0,0.02,-0.03,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.807,1,1
2019-08-1213:12:18.1100,-0.01,-0.02,-0.06,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.804,1,1
2019-08-1213:12:18.1340,-0.01,-0.03,-0.03,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.804,1,1
2019-08-1213:12:18.2890,-0.01,0.02,0,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.803,1,1
2019-08-1213:12:18.4450,0.03,0,-0.03,3.79,-1.09,8.73,-5.75,49.81,-97.81,10.802,1,1
2019-08-1213:12:18.4680,0,0.01,-0.05,3.86,-0.79,9.04,-5.75,49.81,-99.87,10.802,1,1
2019-08-1213:12:18.6250,0,0.01,-0.05,3.86,-0.79,9.04,-8.06,47.25,-99.87,10.801,1,1
2019-08-1213:12:18.6490,0,0.01,-0.05,3.86,-0.79,9.04,-8.06,47.25,-100.62,10.803,1,1
2019-08-1213:12:18.8040,0.01,0,0,3.86,-0.79,9.04,-6.87,48,-100.62,10.8,1,1
2019-08-1213:12:18.8270,0.01,0,0,3.86,-0.79,9.04,-6.87,48,-100.62,10.786,1,1
2019-08-1213:12:18.9810,0.01,-0.04,-0.03,3.86,-0.79,9.04,-6.87,48,-100.62,10.788,1,1
2019-08-1213:12:19.1390,0,0.02,-0.03,3.86,-0.79,9.04,-6.87,48,-100.62,10.791,1,1
2019-08-1213:12:19.1630,-0.02,0.01,-0.05,3.9,-0.82,8.85,-6.87,48,-100.62,10.79,1,1
2019-08-1213:12:19.3170,-0.02,0.01,-0.05,3.98,-0.82,8.85,-6.87,48,-100.62,10.789,1,1
2019-08-1213:12:19.3410,-0.02,0.01,-0.05,4.02,-0.71,8.85,-6.87,48,-100.62,10.791,1,1
2019-08-1213:12:19.4980,-0.02,0.01,-0.05,4.02,-0.71,8.85,-6.87,48,-99.37,10.792,1,1
2019-08-1213:12:19.5210,0.01,0,0,4.02,-0.71,8.85,-8.81,47.94,-97.37,10.791,1,1
2019-08-1213:12:19.6750,0.01,0,0,4.02,-0.71,8.85,-7.56,49.81,-99.87,10.79,1,1
2019-08-1213:12:19.8310,0.01,0,0,4.02,-0.71,8.85,-7.69,46.56,-96.62,10.785,1,1
2019-08-1213:12:19.8540,0.01,0,0,4.02,-0.71,8.85,-8,49.06,-96.62,10.792,1,1
2019-08-1213:12:20.0110,0.01,0,0,3.9,-0.79,8.89,-8,49.06,-96.62,10.796,1,1
2019-08-1213:12:20.0350,0.01,0,0,3.9,-0.59,8.85,-8,49.06,-96.62,10.801,1,1
2019-08-1213:12:20.1870,0.01,0,0,3.9,-0.59,8.85,-8,49.06,-96.62,10.805,1,1
2019-08-1213:12:20.2110,0.02,-0.05,-0.02,3.9,-0.59,8.85,-8,49.06,-96.62,10.806,1,1
2019-08-1213:12:20.3660,-0.01,0.01,-0.03,3.9,-0.59,8.85,-8,49.06,-96.62,10.806,1,1
2019-08-1213:12:20.5190,-0.01,-0.01,-0.04,3.9,-0.59,8.85,-8,49.06,-100.25,10.808,1,1
2019-08-1213:12:20.5420,0.01,-0.02,-0.02,3.9,-0.59,8.85,-8.88,46.19,-97.44,10.811,1,1
2019-08-1213:12:20.7010,0.01,-0.02,-0.02,3.9,-0.59,8.85,-7.62,47.63,-97.44,10.82,1,1
2019-08-1213:12:20.7250,0.01,-0.02,-0.02,3.9,-0.59,8.85,-7.62,47.63,-97.44,10.824,1,1
2019-08-1213:12:20.8810,-0.04,0.01,-0.03,3.9,-0.59,8.85,-7.62,47.63,-97.44,10.851,1,1
2019-08-1213:12:21.0390,0,-0.01,-0.02,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.852,1,1
2019-08-1213:12:21.0620,0,-0.01,-0.02,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.856,1,1
2019-08-1213:12:21.2180,0,-0.03,-0.03,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.86,1,1
2019-08-1213:12:21.2410,0,0,-0.02,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.879,1,1
2019-08-1213:12:21.3900,-0.02,-0.01,-0.05,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.881,1,1
2019-08-1213:12:21.4140,-0.02,0.01,-0.03,3.98,-0.67,8.93,-7.62,47.63,-97.44,10.873,1,1
2019-08-1213:12:21.5610,-0.02,0.01,-0.04,3.98,-0.67,8.93,-7.62,47.63,-95.81,10.852,1,1
2019-08-1213:12:21.7150,0.01,0.01,0,3.98,-0.67,8.93,-7.25,48.75,-95.81,10.845,1,1
2019-08-1213:12:21.7390,0.01,0.01,0,3.98,-0.67,8.93,-7.25,48.75,-95.81,10.703,1,1
2019-08-1213:12:21.8930,0.51,-1.25,-0.29,3.98,-0.67,8.93,-7.25,48.75,-95.81,11.553,1,1
2019-08-1213:12:21.9170,3.19,-6.82,-1.25,7.08,3.58,-0.69,-7.25,48.75,-41.19,11.927,1,1
2019-08-1213:12:22.0730,3.19,-6.82,-1.25,7.08,3.58,-0.69,-28.94,30.44,-41.19,12.11,1,1
2019-08-1213:12:22.0970,3.19,-6.82,-1.25,7.08,3.58,-0.69,-28.94,30.44,-41.19,12.175,1,1
2019-08-1213:12:22.2520,1.68,-2.54,1.26,3.14,-0.17,-9.2,-28.94,30.44,-41.19,11.919,1,1
2019-08-1213:12:22.4090,1.68,-2.54,1.26,3.14,-0.17,-9.2,-28.94,30.44,-41.19,11.408,1,1
2019-08-1213:12:22.4330,1.7,-1.76,0.82,3.14,-0.17,-9.2,-28.94,30.44,-41.19,12.234,1,1
2019-08-1213:12:22.5930,1.44,-0.8,1.17,3.14,-0.17,-9.2,-28.94,30.44,-41.19,12.169,1,1
2019-08-1213:12:22.6170,-3.47,-3.1,-3.92,1.03,-1.4,-13.37,-28.94,30.44,-41.19,12.237,1,1
2019-08-1213:12:22.7690,-3.47,-3.1,-3.92,0.38,-2.16,-11.19,-28.94,30.44,-41.19,12.243,1,1
2019-08-1213:12:22.7940,-3.47,-3.1,-3.92,0.38,-2.16,-11.19,-28.94,30.44,-16.25,11.754,1,1
2019-08-1213:12:22.9540,1.06,-0.13,1.75,0.38,-2.16,-11.19,42.94,24.5,-5.81,11.643,1,1
2019-08-1213:12:23.1060,1.06,-0.13,1.75,0.38,-2.16,-11.19,16.75,69.62,-5.81,11.94,1,1
2019-08-1213:12:23.1290,1.06,-0.13,1.75,0.38,-2.16,-11.19,16.75,69.62,-5.81,11.982,1,1
2019-08-1213:12:23.2830,0.27,0.17,-1.62,0.38,-2.16,-11.19,16.75,69.62,-5.81,11.596,1,1
2019-08-1213:12:23.3060,1,-2.99,-2.33,0.38,-2.16,-11.19,16.75,69.62,-5.81,11.6,1,1
2019-08-1213:12:23.4660,1.19,-1.13,-0.84,0.38,-2.16,-11.19,16.75,69.62,-5.81,11.638,1,1
