Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:56:25.7100,-0.08,1.44,2.14,0.53,0.03,-11.09,2.37,20.69,20,14.354,1,0,ON
2019-08-1210:56:25.7220,-0.98,0.05,1.79,0.53,0.03,-11.09,2.37,20.69,16.19,14.269,1,0,ON
2019-08-1210:56:25.8710,-0.98,0.05,1.79,0.53,0.03,-11.09,2.37,20.69,16.19,14.31,1,0,ON
2019-08-1210:56:25.8860,0.07,-0.9,1.81,0.53,0.03,-11.09,2.37,20.69,16.19,14.347,1,0,ON
2019-08-1210:56:26.0340,-0.48,-0.59,2.58,-3.87,2.1,-15,35.63,14.44,16.19,14.276,1,0,ON
2019-08-1210:56:26.1860,0.61,-1.59,1.85,2.25,-4.11,-7.15,35.44,9.69,16.19,14.362,1,0,ON
2019-08-1210:56:26.2000,0.68,-0.45,1.68,2.25,-4.11,-7.15,35.44,9.69,16.19,14.312,1,0,ON
2019-08-1210:56:26.3540,0.51,0.07,1.04,2.25,-4.11,-7.15,35.44,9.69,16.19,14.294,1,0,ON
2019-08-1210:56:26.3680,0.51,0.07,1.04,2.25,-4.11,-7.15,35.44,9.69,16.19,14.361,1,0,ON
2019-08-1210:56:26.5190,0.51,0.07,1.04,2.25,-4.11,-7.15,35.44,9.69,16.19,13.773,1,0,ON
2019-08-1210:56:26.6710,0.51,0.07,1.04,2.25,-4.11,-7.15,35.44,9.69,16.19,13.63,1,0,ON
2019-08-1210:56:26.6850,0.51,0.07,1.04,2.25,-4.11,-7.15,35.44,9.69,23.19,14.269,1,0,ON
2019-08-1210:56:26.8380,0.53,0.16,1.09,2.25,-4.11,-7.15,35.44,9.69,23.19,14.284,1,0,ON
2019-08-1210:56:26.8520,0.71,0.3,0.14,2.25,-4.11,-7.15,35.44,9.69,18.75,14.358,1,0,ON
2019-08-1210:56:27.0050,0.72,0.17,0.1,2.25,-4.11,-7.15,35.44,9.69,18.75,14.408,1,0,ON
2019-08-1210:56:27.1590,-0.65,-0.45,0.29,2.25,-4.11,-7.15,32.31,18.44,18.75,13.909,1,0,ON
2019-08-1210:56:27.1720,-2.72,0.07,1.29,-7.47,-1.5,-11.05,32.31,18.44,18.75,14.398,1,0,ON
2019-08-1210:56:27.3190,-1.69,-0.13,-0.54,-7.47,-1.5,-11.05,31.69,26.5,18.75,14.12,1,0,ON
2019-08-1210:56:27.4700,-0.22,0.16,-0.83,-7.47,-1.5,-11.05,31.69,26.5,18.75,14.151,1,0,ON
2019-08-1210:56:27.4830,0.97,-0.36,-0.24,-7.47,-1.5,-11.05,31.69,26.5,18.75,14.139,1,0,ON
2019-08-1210:56:27.6320,0.97,-0.36,-0.24,-7.47,-1.5,-11.05,31.69,26.5,18.75,14.413,1,0,ON
2019-08-1210:56:27.6450,0.97,-0.36,-0.24,-7.47,-1.5,-11.05,31.69,26.5,33.88,14.379,1,0,ON
2019-08-1210:56:27.7910,1.04,0.8,0.63,-7.47,-1.5,-11.05,31.69,26.5,33.88,14.448,1,0,ON
2019-08-1210:56:27.9350,1.04,0.8,0.63,-7.47,-1.5,-11.05,31.69,26.5,33.19,14.371,1,0,ON
2019-08-1210:56:27.9490,1.05,0.06,-0.05,-7.47,-1.5,-11.05,31.69,26.5,33.19,14.379,1,0,ON
2019-08-1210:56:28.1000,0.94,-0.13,0.19,-7.47,-1.5,-11.05,47.63,-12.25,33.19,14.314,1,0,ON
2019-08-1210:56:28.2480,-1.86,-0.5,1.7,-7.47,-1.5,-11.05,47.63,-12.25,33.19,14.225,1,0,ON
2019-08-1210:56:28.2640,-2.68,-0.21,1.21,-7.47,-1.5,-11.05,44.56,-7.75,33.19,14.32,1,0,ON
2019-08-1210:56:28.4150,-1.23,-0.43,-0.58,2.75,-2.07,-11.63,44.56,-7.75,33.19,14.279,1,0,ON
2019-08-1210:56:28.4300,-0.11,0.35,-0.12,2.75,-2.07,-11.63,44.56,-7.75,33.19,14.182,1,0,ON
2019-08-1210:56:28.5790,-0.97,-0.35,-0.2,2.75,-2.07,-11.63,44.56,-7.75,33.19,14.031,1,0,ON
2019-08-1210:56:28.7540,-0.97,-0.35,-0.2,2.75,-2.07,-11.63,44.56,-7.75,13.13,13.699,1,0,ON
2019-08-1210:56:28.7680,-0.97,-0.35,-0.2,0.88,0.07,-8.87,44.56,-7.75,15.75,14.409,1,0,ON
2019-08-1210:56:28.9130,-0.97,-0.35,-0.2,0.88,0.07,-8.87,44.56,-7.75,15.75,13.894,1,0,ON
2019-08-1210:56:29.0620,0.77,0.19,-0.08,0.88,0.07,-8.87,44.56,-7.75,15.75,14.291,1,0,ON
2019-08-1210:56:29.0750,0.92,-0.22,-1.39,1.26,-1.62,-9.52,38.75,7.87,10.88,14.111,1,0,ON
2019-08-1210:56:29.2240,0.92,-0.22,-1.39,0.65,-0.58,-8.68,29.19,19.69,10.88,14.316,1,0,ON
2019-08-1210:56:29.2370,-1.72,-1.59,-0.12,0.65,-0.58,-8.68,29.19,19.69,10.88,14.258,1,0,ON
2019-08-1210:56:29.3830,-1.64,0.49,-1.93,0.65,-0.58,-8.68,29.19,19.69,10.88,14.128,1,0,ON
2019-08-1210:56:29.5390,-1.64,0.49,-1.93,0.65,-0.58,-8.68,22.06,24.87,10.88,14.114,1,0,ON
2019-08-1210:56:29.6920,-1.64,0.49,-1.93,0.65,-0.58,-8.68,22.06,24.87,51.06,14.336,1,0,ON
2019-08-1210:56:29.7050,-1.64,0.49,-1.93,0.65,-0.58,-8.68,22.06,24.87,51.06,14.403,1,0,ON
2019-08-1210:56:29.8500,-1.64,0.49,-1.93,0.65,-0.58,-8.68,22.06,24.87,51.06,14.25,1,0,ON
2019-08-1210:56:29.8640,0.34,-0.19,-1.4,0.65,-0.58,-8.68,22.06,24.87,50.56,13.795,1,0,ON
2019-08-1210:56:30.0120,1,-0.53,-2.26,0.65,-0.58,-8.68,-9.13,35.75,50.56,14.352,1,0,ON
2019-08-1210:56:30.0260,1,-0.53,-2.26,0.65,-0.58,-8.68,-9.13,35.75,53.63,14.098,1,0,ON
2019-08-1210:56:30.1730,0.56,-0.47,-1.01,0.65,-0.58,-8.68,-9.13,35.75,56.44,14.269,1,0,ON
2019-08-1210:56:30.3300,0.33,-0.92,-1.48,0.65,-0.58,-8.68,-21.94,0,56.44,14.345,1,0,ON
2019-08-1210:56:30.3430,-1.35,-0.63,-1.09,0.65,-0.58,-8.68,-21.94,0,56.44,13.965,1,0,ON
2019-08-1210:56:30.4910,-1.94,-0.33,-2.04,0.65,-0.58,-8.68,-17.69,4.06,50.56,14.245,1,0,ON
2019-08-1210:56:30.6350,-1.94,-0.33,-2.04,0.65,-0.58,-8.68,-16.75,10,50.56,14.217,1,0,ON
2019-08-1210:56:30.6490,-0.97,0.33,-1.4,0.65,-0.58,-8.68,-16.75,10,50.56,14.173,1,0,ON
2019-08-1210:56:30.7960,0.26,-0.13,-0.17,0.65,-0.58,-8.68,-16.75,10,50.56,14.427,1,0,ON
2019-08-1210:56:30.9460,0.26,-0.13,-0.17,0.65,-0.58,-8.68,-9.81,1,13.13,14.44,1,0,ON
2019-08-1210:56:30.9590,1.96,0.5,0.33,0.65,-0.58,-8.68,-9.81,1,13,13.746,1,0,ON
2019-08-1210:56:31.1080,1.96,0.5,0.33,0.65,-0.58,-8.68,-9.81,1,9.56,14.103,1,0,ON
2019-08-1210:56:31.2580,1.96,0.5,0.33,0.65,-0.58,-8.68,-9.81,1,15.5,14.221,1,0,ON
2019-08-1210:56:31.2710,1.11,0.18,-0.44,-0.62,-1.92,-8.95,8.38,-43.06,15.5,14.206,1,0,ON
2019-08-1210:56:31.4220,0.74,-0.39,-0.48,-0.62,-1.92,-8.95,5.69,-38.81,15.5,14.161,1,0,ON
2019-08-1210:56:31.4360,0.74,-0.39,-0.48,-0.62,-1.92,-8.95,6.44,-39.69,15.5,13.879,1,0,ON
2019-08-1210:56:31.5780,-2.6,-0.26,0.05,-0.62,-1.92,-8.95,-0.88,-28.5,15.5,14.337,1,0,ON
2019-08-1210:56:31.7250,-2.6,-0.26,0.05,-0.62,-1.92,-8.95,-0.88,-28.5,15.5,14.206,1,0,ON
2019-08-1210:56:31.7380,0.01,0.32,-1.52,-0.62,-1.92,-8.95,-0.88,-28.5,15.5,14.236,1,0,ON
2019-08-1210:56:31.8810,0.01,0.32,-1.52,1.64,0.53,-8.45,-0.88,-28.5,11.88,14.152,1,0,ON
2019-08-1210:56:32.0300,0.01,0.32,-1.52,0.95,-1.35,-8.76,-0.88,-28.5,11.88,14.438,1,0,ON
2019-08-1210:56:32.0430,0.01,0.32,-1.52,0.95,-1.35,-8.76,-0.88,-28.5,11.88,14.039,1,0,ON
2019-08-1210:56:32.1960,0.01,0.32,-1.52,0.95,-1.35,-8.76,-0.88,-28.5,17.37,14.222,1,0,ON
2019-08-1210:56:32.2110,0.01,0.32,-1.52,0.07,-2.23,-13.2,-5.69,-16.12,13.63,14.185,1,0,ON
2019-08-1210:56:32.3590,0.01,0.32,-1.52,-0.73,-1.69,-7.61,-5.69,-16.12,13.63,14.245,1,0,ON
2019-08-1210:56:32.5140,0.89,-0.09,-0.22,-0.73,-1.69,-7.61,-5.69,-16.12,13.63,14.224,1,0,ON
2019-08-1210:56:32.5280,-1.45,-0.53,1.2,-0.73,-1.69,-7.61,-9.56,-5.87,13.63,14.165,1,0,ON
2019-08-1210:56:32.6730,-1.45,-0.53,1.2,-0.73,-1.69,-7.61,-12.63,-2.44,13.63,14.312,1,0,ON
2019-08-1210:56:32.8150,-1.45,-0.53,1.2,-0.73,-1.69,-7.61,-12.63,-2.44,13.63,14.075,1,0,ON
2019-08-1210:56:32.9600,-1.45,-0.53,1.2,-0.73,-1.69,-7.61,-12.63,-2.44,20.25,14.162,1,0,ON
2019-08-1210:56:32.9730,0.36,-0.02,1.09,3.06,-0.46,-9.18,-12.63,-2.44,20.25,14.155,1,0,ON
2019-08-1210:56:32.9870,0.56,0.14,-0.09,2.14,-0.2,-9.98,-12.63,-2.44,20.25,14.144,1,0,ON
2019-08-1210:56:33.1340,0.56,0.14,-0.09,2.14,-0.2,-9.98,-12.63,-2.44,20.25,14.189,1,0,ON
2019-08-1210:56:33.2840,0.56,0.14,-0.09,2.14,-0.2,-9.98,12.94,20.19,16.31,14.282,1,0,ON
2019-08-1210:56:33.4350,0.56,0.14,-0.09,-0.81,-3.19,-8.26,12.94,20.19,18.31,13.847,1,0,ON
2019-08-1210:56:33.4490,0.56,0.14,-0.09,-0.81,-3.19,-8.26,12.94,20.19,18.31,14.306,1,0,ON
2019-08-1210:56:33.5920,-0.62,0.01,2.71,-0.81,-3.19,-8.26,12.94,20.19,18.31,14.168,1,0,ON
2019-08-1210:56:33.6050,-0.18,-0.27,2.42,-0.81,-3.19,-8.26,37.44,14.13,18.31,14.343,1,0,ON
2019-08-1210:56:33.7530,-0.18,-0.27,2.42,-0.81,-3.19,-8.26,33.81,15.69,18.31,14.345,1,0,ON
2019-08-1210:56:33.8950,-0.18,-0.27,2.42,-0.81,-3.19,-8.26,33.81,15.69,18.31,14.359,1,0,ON
2019-08-1210:56:34.0420,0.52,-0.83,2.12,-0.81,-3.19,-8.26,33.81,15.69,18.31,14.127,1,0,ON
2019-08-1210:56:34.0550,0.44,-0.17,1.78,-0.81,-3.19,-8.26,33.81,15.69,10.13,14.384,1,0,ON
2019-08-1210:56:34.1950,0.29,0.19,1.35,-0.81,-3.19,-8.26,33.81,15.69,10.13,14.038,1,0,ON
2019-08-1210:56:34.2090,0.29,0.19,1.35,-0.81,-3.19,-8.26,33.81,15.69,14.75,14.336,1,0,ON
2019-08-1210:56:34.3520,0.29,0.19,1.35,-0.81,-3.19,-8.26,33.81,15.69,19.62,14.259,1,0,ON
2019-08-1210:56:34.4970,0.61,1.12,0.43,-0.81,-3.19,-8.26,32.25,15.56,19.62,14.425,1,0,ON
2019-08-1210:56:34.5110,0.24,0.85,0.97,-0.81,-3.19,-8.26,32.25,15.56,19.62,13.582,1,0,ON
2019-08-1210:56:34.6630,0.44,0.38,1.19,-0.81,-3.19,-8.26,37.81,3,19.62,14.359,1,0,ON
2019-08-1210:56:34.8080,0.15,0.43,1,-0.81,-3.19,-8.26,38.63,4.69,19.62,14.243,1,0,ON
2019-08-1210:56:34.8210,0.67,0.17,-0.02,-0.81,-3.19,-8.26,38.63,4.69,19.62,14.35,1,0,ON
2019-08-1210:56:34.9640,0.64,-0.16,0.44,-0.81,-3.19,-8.26,38.63,4.69,19.62,14.37,1,0,ON
2019-08-1210:56:35.1120,0.64,-0.16,0.44,-1.42,5.39,-12.4,38.63,4.69,19.62,13.979,1,0,ON
2019-08-1210:56:35.1260,-3.34,-0.46,1.55,0.23,-2.77,-16.38,38.63,4.69,19.62,14.392,1,0,ON
2019-08-1210:56:35.2680,-3.34,-0.46,1.55,0.23,-2.77,-16.38,38.63,4.69,19.62,14.245,1,0,ON
2019-08-1210:56:35.4080,-3.34,-0.46,1.55,0.23,-2.77,-16.38,38.63,4.69,32.5,14.213,1,0,ON
2019-08-1210:56:35.5560,-3.34,-0.46,1.55,0.23,-2.77,-16.38,38.63,4.69,32.5,13.842,1,0,ON
2019-08-1210:56:35.5710,-3.34,-0.46,1.55,0.23,-2.77,-16.38,38.63,4.69,32.5,14.418,1,0,ON
2019-08-1210:56:35.5830,0.89,-0.51,0.22,0.23,-2.77,-16.38,38.63,4.69,32.5,14.393,1,0,ON
2019-08-1210:56:35.7280,0.82,0.41,0.39,0.23,-2.77,-16.38,50.81,-5.44,32.5,14.355,1,0,ON
2019-08-1210:56:35.8720,0.47,0.36,0.71,0.23,-2.77,-16.38,50.81,-5.44,32.5,14.35,1,0,ON
2019-08-1210:56:36.0140,0.91,0.2,0.52,0.23,-2.77,-16.38,50.81,-5.44,32.5,14.306,1,0,ON
2019-08-1210:56:36.0280,0.92,-0.23,0.09,0.23,-2.77,-16.38,50.81,-5.44,32.5,14.333,1,0,ON
2019-08-1210:56:36.1780,-2.03,-0.4,1.4,7.46,13.13,-13.24,50.81,-5.44,32.5,14.093,1,0,ON
2019-08-1210:56:36.1900,-2.69,0.12,0.88,7.46,13.13,-13.24,50.81,-5.44,32.5,14.362,1,0,ON
2019-08-1210:56:36.3340,-2.69,0.12,0.88,7.46,13.13,-13.24,50.81,-5.44,32.5,14.147,1,0,ON
2019-08-1210:56:36.4820,0.27,0.45,-0.34,7.46,13.13,-13.24,50.81,-5.44,15.81,14.147,1,0,ON
2019-08-1210:56:36.4960,0.27,0.45,-0.34,0.11,-0.31,-8.99,50.81,-5.44,15.81,14.312,1,0,ON
2019-08-1210:56:36.6430,1.71,0.37,-0.07,0.11,-0.31,-8.99,50.81,-5.44,15.81,14.009,1,0,ON
2019-08-1210:56:36.7900,1.04,-0.07,0.48,0.11,-0.31,-8.99,50.81,-5.44,23,14.315,1,0,ON
2019-08-1210:56:36.8040,0.99,-0.18,-1.17,0.11,-0.31,-8.99,48.44,1.19,23,14.165,1,0,ON
2019-08-1210:56:36.9490,0.99,-0.18,-1.17,1.8,-0.24,-10.48,48.44,1.19,23,14.368,1,0,ON
2019-08-1210:56:37.0980,1,0.24,-1.26,1.8,-0.24,-10.48,48.44,1.19,23,14.216,1,0,ON
2019-08-1210:56:37.1120,0.09,-1.04,-1.03,1.8,-0.24,-10.48,23.25,24.81,23,14.288,1,0,ON
2019-08-1210:56:37.2520,-1.42,-0.99,-0.05,-1.04,2.33,-10.56,23.25,24.81,23,14.071,1,0,ON
2019-08-1210:56:37.3930,-1.42,-0.99,-0.05,-1.04,2.33,-10.56,23.25,24.81,27.56,14.098,1,0,ON
2019-08-1210:56:37.4060,-1.42,-0.99,-0.05,-1.04,2.33,-10.56,23.25,24.81,26.25,14.059,1,0,ON
2019-08-1210:56:37.5480,-0.45,0.62,-1.97,-1.04,2.33,-10.56,23.25,24.81,34.31,14.075,1,0,ON
2019-08-1210:56:37.6930,-0.45,0.62,-1.97,-1.04,2.33,-10.56,23.25,24.81,34.31,14.319,1,0,ON
2019-08-1210:56:37.7050,-0.45,0.62,-1.97,-1.04,2.33,-10.56,0.31,47,34.31,14.304,1,0,ON
2019-08-1210:56:37.8480,0.51,-0.21,-1.49,-1.04,2.33,-10.56,-3.87,44,34.31,14.366,1,0,ON
2019-08-1210:56:37.9960,0.54,-0.65,-1.47,-1.04,2.33,-10.56,-4.94,44.75,34.31,14.355,1,0,ON
2019-08-1210:56:38.0080,0.61,0.14,-1.06,-1.04,2.33,-10.56,-4.94,44.75,34.31,14.374,1,0,ON
2019-08-1210:56:38.1610,0.5,-0.35,-1.24,-1.04,2.33,-10.56,-4.94,44.75,34.31,14.171,1,0,ON
2019-08-1210:56:38.1750,0.32,-0.64,-1.47,-0.5,-3.45,-9.25,-4.94,44.75,34.31,14.323,1,0,ON
2019-08-1210:56:38.3180,0.32,-0.64,-1.47,-0.5,-3.45,-9.25,-4.94,44.75,34.31,14.08,1,0,ON
2019-08-1210:56:38.4600,0.32,-0.64,-1.47,-0.5,-3.45,-9.25,-4.94,44.75,52.06,14.318,1,0,ON
2019-08-1210:56:38.6030,0.32,-0.64,-1.47,-0.5,-3.45,-9.25,-4.94,44.75,52.06,14.21,1,0,ON
2019-08-1210:56:38.6170,0.32,-0.64,-1.47,-0.5,-3.45,-9.25,-4.94,44.75,52.06,14.268,1,0,ON
2019-08-1210:56:38.7630,-0.98,0.73,-0.22,-0.5,-3.45,-9.25,-4.94,44.75,52.06,14.184,1,0,ON
2019-08-1210:56:38.7760,-0.3,0.69,-0.6,0.84,-1.62,-8.95,-21.5,27.44,52.06,14.25,1,0,ON
2019-08-1210:56:38.9190,-0.01,0.37,0.26,1.57,-2.27,-10.21,-21.5,27.44,52.06,14.246,1,0,ON
2019-08-1210:56:39.0680,0.58,-0.22,-1.05,1.57,-2.27,-10.21,-21.5,27.44,52.06,14.215,1,0,ON
2019-08-1210:56:39.2120,0.59,-0.11,0,1.57,-2.27,-10.21,-21.5,27.44,52.06,14.218,1,0,ON
2019-08-1210:56:39.2240,0.59,-0.11,0,1.57,-2.27,-10.21,-21.5,27.44,52.06,14.388,1,0,ON
2019-08-1210:56:39.3690,0.59,-0.11,0,0.3,-1.81,-8.53,-21.5,27.44,52.06,14.377,1,0,ON
2019-08-1210:56:39.3830,0.59,-0.11,0,0.3,-1.81,-8.53,-21.5,27.44,52.06,14.148,1,0,ON
2019-08-1210:56:39.5250,0.24,-0.17,-0.16,0.3,-1.81,-8.53,-21.5,27.44,55.75,14.308,1,0,ON
2019-08-1210:56:39.6700,0.37,-0.12,0.09,-1.04,-2.04,-9.33,-21.5,27.44,51,14.21,1,0,ON
2019-08-1210:56:39.6840,0.37,-0.12,0.09,-1.04,-2.04,-9.33,-21.5,27.44,51,14.151,1,0,ON
2019-08-1210:56:39.8300,0,-0.19,0.02,-1.04,-2.04,-9.33,-21.5,27.44,52,14.172,1,0,ON
2019-08-1210:56:39.9750,-0.69,-0.39,0.09,-0.46,-3.42,-8.68,-21.81,27.62,53.44,14.365,1,0,ON
2019-08-1210:56:39.9870,-0.69,-0.39,0.09,-0.46,-3.42,-8.68,-22.06,23.69,53.44,13.814,1,0,ON
2019-08-1210:56:40.1290,0.17,0.5,-0.61,-0.46,-3.42,-8.68,-22.06,23.69,53.75,14.274,1,0,ON
2019-08-1210:56:40.2780,0.63,0.41,-0.29,-0.46,-3.42,-8.68,-22.25,24.69,53.38,14.137,1,0,ON
2019-08-1210:56:40.2910,0.63,0.41,-0.29,-0.46,-3.42,-8.68,-21.44,28.81,53.38,14.208,1,0,ON
2019-08-1210:56:40.4350,-0.11,0.1,0.18,-0.46,-3.42,-8.68,-21.44,28.81,53.38,14.152,1,0,ON
2019-08-1210:56:40.5790,-0.11,0.1,0.18,-0.46,-3.42,-8.68,-22.62,29.37,53.38,14.186,1,0,ON
2019-08-1210:56:40.5910,-0.11,0.1,0.18,-0.46,-3.42,-8.68,-22.81,28.25,50.38,14.196,1,0,ON
2019-08-1210:56:40.7420,0.14,-0.1,-0.29,-0.46,-3.42,-8.68,-22.81,28.25,55.31,14.132,1,0,ON
2019-08-1210:56:40.7550,0.14,-0.1,-0.29,-0.46,-3.42,-8.68,-22.81,28.25,51.75,14.169,1,0,ON
2019-08-1210:56:40.9040,0.14,-0.1,-0.29,-0.46,-3.42,-8.68,-22.81,28.25,54.44,14.122,1,0,ON
2019-08-1210:56:40.9460,0.73,-0.67,-0.72,-0.46,-3.42,-8.68,-21.44,27.75,54.44,14.179,1,0,ON
2019-08-1210:56:41.0880,0.73,-0.67,-0.72,-0.46,-3.42,-8.68,-21.19,31.37,54.44,14.381,1,0,ON
2019-08-1210:56:41.2370,0.73,-0.67,-0.72,-0.46,-3.42,-8.68,-21.87,27.37,54.44,13.859,1,0,ON
2019-08-1210:56:41.3810,0.04,0.07,0.03,-0.46,-3.42,-8.68,-21.69,30.12,54.44,14.332,1,0,ON
2019-08-1210:56:41.3950,0.08,-0.15,0.04,-0.46,-3.42,-8.68,-21.69,30.12,54.44,14.16,1,0,ON
2019-08-1210:56:41.5340,-0.02,0.02,-0.04,-0.46,-3.42,-8.68,-21.69,30.12,54.44,14.201,1,0,ON
2019-08-1210:56:41.5480,-0.02,0.02,-0.04,-0.46,-3.42,-8.68,-21.69,30.12,49.88,14.192,1,0,ON
2019-08-1210:56:41.6900,-0.02,0.02,-0.04,0.99,-4.03,-8.38,-21.69,30.12,53.75,14.194,1,0,ON
2019-08-1210:56:41.7260,-0.02,0.02,-0.04,0.99,-4.03,-8.38,-21.69,30.12,53.75,14.172,1,0,ON
2019-08-1210:56:41.8730,-0.02,0.02,-0.04,0.99,-4.03,-8.38,-21.69,30.12,54.81,14.244,1,0,ON
2019-08-1210:56:42.0210,-0.18,0.11,0.21,0.34,-1.84,-8.72,-25.62,27.12,54.81,14.173,1,0,ON
2019-08-1210:56:42.1690,-0.18,0.11,0.21,0.42,-2.61,-8.76,-23.81,32.75,54.81,14.228,1,0,ON
2019-08-1210:56:42.1820,0.56,-0.74,-0.1,0.42,-2.61,-8.76,-23.81,32.75,54.81,14.232,1,0,ON
2019-08-1210:56:42.3270,0.04,0.4,0.21,0.42,-2.61,-8.76,-23.75,29.37,54.81,14.26,1,0,ON
2019-08-1210:56:42.3390,0.04,0.4,0.21,0.49,-2.8,-9.06,-23.75,29.37,54.81,14.331,1,0,ON
2019-08-1210:56:42.4970,0.04,0.4,0.21,0.49,-2.8,-9.06,-23.75,29.37,54.81,14.308,1,0,ON
2019-08-1210:56:42.6390,0.04,0.4,0.21,0.49,-2.8,-9.06,-23.75,29.37,54.81,14.212,1,0,ON
2019-08-1210:56:42.7870,0.04,0.4,0.21,0.49,-3.22,-8.45,-23.75,29.37,54.81,14.232,1,0,ON
2019-08-1210:56:42.8000,0.04,0.4,0.21,0.91,-3.3,-10.67,-23.75,29.37,54.81,14.214,1,0,ON
2019-08-1210:56:42.9450,0.04,0.4,0.21,0.91,-3.3,-10.67,-23.75,29.37,54.81,14.299,1,0,ON
2019-08-1210:56:42.9570,0.16,-0.06,0.03,0.91,-3.3,-10.67,-23.75,29.37,47.5,14.116,1,0,ON
2019-08-1210:56:43.1020,0.16,-0.06,0.03,0.91,-2.77,-7.8,-23.75,29.37,47.81,14.212,1,0,ON
2019-08-1210:56:43.2430,0.16,-0.06,0.03,0.91,-2.77,-7.8,-23.75,29.37,47.81,14.179,1,0,ON
2019-08-1210:56:43.2550,-0.34,-0.15,-0.89,0.91,-2.77,-7.8,-23.75,29.37,47.81,14.236,1,0,ON
2019-08-1210:56:43.4040,0,0.09,-0.98,0.91,-2.77,-7.8,-32.69,27.12,47.81,14.215,1,0,ON
2019-08-1210:56:43.5530,0,0.09,-0.98,2.1,-2.11,-9.25,-32.31,32.5,47.81,14.206,1,0,ON
2019-08-1210:56:43.5670,-0.06,0.12,-0.3,2.1,-2.11,-9.25,-32.31,32.5,47.81,14.205,1,0,ON
2019-08-1210:56:43.7120,-0.23,0.06,0.61,2.1,-2.11,-9.25,-32.31,32.5,47.81,14.205,1,0,ON
2019-08-1210:56:43.8560,0.5,0.72,1.51,2.1,-2.11,-9.25,-32.31,32.5,47.94,14.204,1,0,ON
2019-08-1210:56:43.8710,0.5,0.72,1.51,0.99,-3.42,-8.57,-32.31,32.5,51.81,14.202,1,0,ON
2019-08-1210:56:44.0100,0.5,0.72,1.51,0.99,-3.42,-8.57,-32.31,32.5,48.06,14.2,1,0,ON
2019-08-1210:56:44.1530,0.5,0.72,1.51,0.99,-3.42,-8.57,-32.31,32.5,51.19,14.198,1,0,ON
2019-08-1210:56:44.1670,-0.05,-0.43,0.22,1.22,-3.07,-9.06,-27.94,23.75,51.19,14.2,1,0,ON
2019-08-1210:56:44.3110,-0.05,-0.43,0.22,1.22,-3.07,-9.06,-28.62,26.87,50,14.198,1,0,ON
2019-08-1210:56:44.3230,0.04,-0.13,-0.3,1.22,-3.07,-9.06,-28.75,23.87,50,14.199,1,0,ON
2019-08-1210:56:44.4650,0.06,-0.05,-0.08,1.22,-3.07,-9.06,-27.62,27.31,50,14.202,1,0,ON
2019-08-1210:56:44.6130,0.06,-0.05,-0.08,1.22,-3.07,-9.06,-27.62,27.31,50,14.201,1,0,ON
2019-08-1210:56:44.6260,-0.1,0.07,-0.01,1.22,-3.07,-9.06,-27.44,27,50,14.2,1,0,ON
2019-08-1210:56:44.7690,-0.1,0.07,-0.01,1.34,-2.54,-8.99,-27.44,27,50,14.203,1,0,ON
2019-08-1210:56:44.9120,-0.1,0.07,-0.01,1.34,-2.54,-8.99,-27.44,27,50,14.203,1,0,ON
2019-08-1210:56:44.9240,-0.1,0.07,-0.01,1.34,-2.54,-8.99,-27.44,27,48.06,14.202,1,0,ON
2019-08-1210:56:45.0680,-0.1,0.07,-0.01,1.34,-2.54,-8.99,-27.44,27,52.25,14.205,1,0,ON
2019-08-1210:56:45.2130,-0.1,0.07,-0.01,1.34,-2.54,-8.99,-27.44,27,52.25,14.205,1,0,ON
2019-08-1210:56:45.2260,-0.1,0.07,-0.01,1.28,-2.5,-8.96,-27.44,27,52.25,14.204,1,0,ON
2019-08-1210:56:45.3730,0,0,0.03,1.28,-2.5,-8.96,-30,25.44,52.25,14.203,1,0,ON
2019-08-1210:56:45.5200,0,0.02,0.02,1.28,-2.5,-8.96,-28.94,28.75,52.25,14.204,1,0,ON
2019-08-1210:56:45.5340,-0.02,0.02,-0.03,1.28,-2.5,-8.96,-28.94,28.75,52.25,14.206,1,0,ON
2019-08-1210:56:45.6750,-0.02,0.02,-0.03,1.28,-2.5,-8.96,-28.94,28.75,52.25,14.206,1,0,ON
2019-08-1210:56:45.8240,0.01,-0.01,0.05,1.28,-2.5,-8.96,-28.94,28.75,52.25,14.205,1,0,ON
2019-08-1210:56:45.8380,-0.03,0.04,-0.01,1.36,-2.57,-8.96,-28.94,28.75,52.25,14.205,1,0,ON
2019-08-1210:56:45.9800,-0.03,0.04,-0.01,1.36,-2.57,-8.96,-28.94,28.75,52.25,14.204,1,0,ON
2019-08-1210:56:46.1270,-0.03,0.04,-0.01,1.36,-2.57,-8.96,-28.94,28.75,52.25,14.204,1,0,ON
2019-08-1210:56:46.1390,0.02,0,-0.04,1.36,-2.57,-8.96,-28.94,28.75,47.63,14.204,1,0,ON
2019-08-1210:56:46.2860,0.02,0,-0.04,1.39,-2.46,-9,-28.94,28.75,47.63,14.205,1,0,ON
2019-08-1210:56:46.4280,0,0.06,0.01,1.39,-2.46,-9,-28.94,28.75,47.63,14.206,1,0,ON
2019-08-1210:56:46.4410,0.04,-0.02,-0.04,1.39,-2.46,-9,-28.94,28.75,50.31,14.207,1,0,ON
