Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1410:11:44.0890,-1.63,2.6,-6.88,4.3,1.66,-8.19,-7.19,36.56,15.56,14.344,1,1,ON,
2019-08-1410:11:44.2320,0.01,0.6,0.2,4.3,1.66,-8.19,-7.19,36.56,15.56,14.351,1,1,ON,
2019-08-1410:11:44.2440,0.19,1.18,-0.04,4.3,1.66,-8.19,-7.19,36.56,15.56,13.848,1,1,ON,
2019-08-1410:11:44.3880,-0.02,0.65,-1.02,4.3,1.66,-8.19,-7.19,36.56,15.56,13.959,1,1,ON,
2019-08-1410:11:44.5330,-0.39,0.25,-0.95,4.3,1.66,-8.19,-7.19,36.56,15.56,13.969,1,1,ON,
2019-08-1410:11:44.5460,0.19,-2.45,0.48,4.3,1.66,-8.19,-7.19,36.56,15.56,14.337,1,1,ON,
2019-08-1410:11:44.6890,0.67,2.4,-0.42,4.3,1.66,-8.19,-7.19,36.56,15.56,14.332,1,1,ON,
2019-08-1410:11:44.8300,0.23,1.27,-2.96,4.3,1.66,-8.19,-7.19,36.56,15.56,14.111,1,1,ON,
2019-08-1410:11:44.8420,0.42,-0.66,-0.29,4.3,1.66,-8.19,-7.19,36.56,15.56,14.076,1,1,ON,
2019-08-1410:11:44.9820,0.42,-0.66,-0.29,4.3,1.66,-8.19,-38.5,18.06,9.19,13.822,1,1,ON,
2019-08-1410:11:45.1190,0.42,-0.66,-0.29,4.3,1.66,-8.19,-37.63,13.81,7.19,13.911,1,1,ON,
2019-08-1410:11:45.1330,0.42,-0.66,-0.29,4.3,1.66,-8.19,-38.0,17.56,6.62,13.915,1,1,ON,
2019-08-1410:11:45.2740,0.34,0.11,0.39,4.3,1.66,-8.19,-38.0,17.56,6.62,13.973,1,1,ON,
2019-08-1410:11:45.4170,0.12,0.05,0.18,4.3,1.66,-8.19,-38.0,17.56,6.62,13.965,1,1,ON,
2019-08-1410:11:45.4290,0.12,0.04,0.09,4.3,1.66,-8.19,-38.0,17.56,6.62,13.952,1,1,ON,
2019-08-1410:11:45.5690,0.01,0.01,0.07,4.3,1.66,-8.19,-38.0,17.56,6.62,13.953,1,1,ON,
2019-08-1410:11:45.7110,0.01,0.01,0.07,7.32,-1.75,-6.12,-38.0,17.56,6.62,13.953,1,1,ON,
2019-08-1410:11:45.7250,0.1,-0.05,0.09,7.32,-1.75,-6.12,-38.0,17.56,6.62,13.949,1,1,ON,
2019-08-1410:11:45.8690,0.1,-0.05,0.09,7.32,-1.75,-6.12,-37.0,21.37,1.37,13.948,1,1,ON,
2019-08-1410:11:46.0050,0.1,-0.05,0.09,7.32,-1.75,-6.12,-35.5,24.12,6.5,13.949,1,1,ON,
2019-08-1410:11:46.1480,0.1,-0.05,0.09,7.32,-1.75,-6.12,-36.0,21.81,2.56,13.943,1,1,ON,
2019-08-1410:11:46.1600,0.1,-0.05,0.09,7.32,-1.75,-6.12,-31.19,28.19,4.81,13.946,1,1,ON,
2019-08-1410:11:46.3030,0.1,-0.05,0.09,5.22,-4.32,-6.77,-31.19,28.19,4.81,13.947,1,1,ON,
2019-08-1410:11:46.4430,-0.03,-0.78,0.84,5.22,-4.32,-6.77,-31.19,28.19,4.81,13.954,1,1,ON,
2019-08-1410:11:46.4570,0.04,-0.37,0.38,5.22,-4.32,-6.77,-31.19,28.19,4.81,13.95,1,1,ON,
2019-08-1410:11:46.6010,-0.13,-0.29,0.19,5.22,-4.32,-6.77,-31.19,28.19,4.81,13.947,1,1,ON,
2019-08-1410:11:46.7450,-0.13,-0.29,0.19,2.38,-6.27,-7.12,-31.19,28.19,4.81,13.943,1,1,ON,
2019-08-1410:11:46.7580,-0.13,-0.29,0.19,2.46,-6.08,-7.16,-31.19,28.19,4.81,13.934,1,1,ON,
2019-08-1410:11:46.8960,-0.21,0.07,-0.28,2.46,-6.08,-7.16,-31.19,28.19,4.81,13.926,1,1,ON,
2019-08-1410:11:47.0440,-1.98,0.6,-1.62,2.46,-6.08,-7.16,-31.19,28.19,4.81,14.127,1,1,ON,
2019-08-1410:11:47.0570,-3.48,-0.53,-1.46,2.46,-6.08,-7.16,-31.19,28.19,4.81,14.251,1,1,ON,
2019-08-1410:11:47.1990,-3.48,-0.53,-1.46,2.46,-6.08,-7.16,-28.87,10.94,29.75,14.256,1,1,ON,
2019-08-1410:11:47.2110,-3.48,-0.53,-1.46,2.46,-6.08,-7.16,-28.12,1.87,30.44,14.253,1,1,ON,
2019-08-1410:11:47.3590,0.37,-0.18,0.15,2.46,-6.08,-7.16,-28.12,1.87,30.44,14.256,1,1,ON,
2019-08-1410:11:47.4950,1.49,-0.59,0.93,2.46,-6.08,-7.16,-28.12,1.87,30.44,14.347,1,1,ON,
2019-08-1410:11:47.6410,1.49,-0.59,0.93,2.46,-6.08,-7.16,-19.94,16.62,34.69,14.396,1,1,ON,
2019-08-1410:11:47.6550,2.91,-2.84,0.02,2.46,-6.08,-7.16,-19.94,16.62,34.69,14.303,1,1,ON,
2019-08-1410:11:47.7970,4.31,-1.99,-2.14,2.46,-6.08,-7.16,-19.94,16.62,34.69,13.847,1,1,ON,
2019-08-1410:11:47.8090,4.31,-1.99,-2.14,2.46,-6.08,-7.16,-8.31,36.63,10.69,13.323,1,1,ON,
2019-08-1410:11:47.9540,0.26,0.76,-3.42,2.46,-6.08,-7.16,-8.31,36.63,10.69,13.027,1,1,ON,
2019-08-1410:11:48.1000,-3.13,1.43,-1.68,2.46,-6.08,-7.16,-8.31,36.63,10.69,13.715,1,1,ON,
2019-08-1410:11:48.2460,-1.12,1.42,-0.92,2.46,-6.08,-7.16,-8.31,36.63,10.69,13.712,1,1,ON,
2019-08-1410:11:48.2590,-1.12,1.42,-0.92,2.46,-6.08,-7.16,-37.19,13.38,0.06,13.999,1,1,ON,
2019-08-1410:11:48.4030,-1.12,1.42,-0.92,2.46,-6.08,-7.16,-31.44,22.81,-2.62,13.761,1,1,ON,
2019-08-1410:11:48.4160,-3.13,5.39,-1.37,2.46,-6.08,-7.16,-31.44,22.81,-2.62,13.301,1,1,ON,
2019-08-1410:11:48.5550,-3.13,5.39,-1.37,9.2,-5.89,4.68,-31.44,22.81,-2.62,12.861,1,1,ON,
2019-08-1410:11:48.6980,-1.75,1.08,0.23,9.2,-5.89,4.68,-31.44,22.81,-2.62,12.337,1,1,ON,
2019-08-1410:11:48.7100,-0.3,0.25,-0.32,9.2,-5.89,4.68,-31.44,22.81,-2.62,11.981,1,1,ON,
2019-08-1410:11:48.8530,-1.53,1.88,1.89,9.2,-5.89,4.68,-31.44,22.81,-2.62,11.887,1,1,ON,
2019-08-1410:11:49.0010,-1.53,1.88,1.89,3.57,-8.45,0.7,-31.44,22.81,-2.62,11.494,1,1,ON,
2019-08-1410:11:49.0130,-1.53,1.88,1.89,3.57,-8.45,0.7,2.69,37.13,-25.5,11.455,1,1,ON,
2019-08-1410:11:49.1620,-1.62,0.32,-0.72,3.57,-8.45,0.7,2.69,37.13,-25.5,12.322,1,1,ON,
2019-08-1410:11:49.3110,-1.62,0.32,-0.72,3.57,-8.45,0.7,-3.62,39.5,-15.31,12.355,1,1,ON,
2019-08-1410:11:49.3250,-1.62,0.32,-0.72,3.57,-8.45,0.7,-10.88,40.06,-13.56,12.293,1,1,ON,
2019-08-1410:11:49.4670,-1.62,0.32,-0.72,8.78,-4.85,-1.14,-10.88,40.06,-13.56,12.424,1,1,ON,
2019-08-1410:11:49.6100,0.85,-2.74,-4.56,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.298,1,1,ON,
2019-08-1410:11:49.6240,0.19,-2.01,-0.92,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.718,1,1,ON,
2019-08-1410:11:49.7680,1.1,-1.4,-0.43,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.731,1,1,ON,
2019-08-1410:11:49.7810,1.99,-0.95,-0.3,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.804,1,1,ON,
2019-08-1410:11:49.9250,2.48,-0.08,0.14,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.954,1,1,ON,
2019-08-1410:11:50.0720,1.35,-0.87,0.35,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.937,1,1,ON,
2019-08-1410:11:50.2160,1.71,-1.52,0.16,8.78,-4.85,-1.14,-10.88,40.06,-13.56,13.878,1,1,ON,
2019-08-1410:11:50.2290,1.71,-1.52,0.16,8.78,-4.85,-1.14,-36.0,17.75,9.44,13.869,1,1,ON,
2019-08-1410:11:50.3740,1.71,-1.52,0.16,8.78,-4.85,-1.14,-34.5,22.5,13.5,13.865,1,1,ON,
2019-08-1410:11:50.3870,-0.02,-0.42,-0.06,8.78,-4.85,-1.14,-34.5,22.5,13.5,13.897,1,1,ON,
2019-08-1410:11:50.5260,-0.02,-0.42,-0.06,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.909,1,1,ON,
2019-08-1410:11:50.6730,0.08,-0.82,-0.3,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.962,1,1,ON,
2019-08-1410:11:50.8160,0.06,-1.17,-0.38,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.962,1,1,ON,
2019-08-1410:11:50.8280,-0.21,-1.2,-0.67,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.986,1,1,ON,
2019-08-1410:11:50.9760,-0.17,-0.65,-1.26,3.57,-5.85,-7.27,-34.5,22.5,13.5,14.192,1,1,ON,
2019-08-1410:11:51.1220,-2.29,-0.87,1.87,3.57,-5.85,-7.27,-34.5,22.5,13.5,14.036,1,1,ON,
2019-08-1410:11:51.2680,3.92,-4.97,-0.57,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.746,1,1,ON,
2019-08-1410:11:51.2810,0.39,-1.71,2.07,3.57,-5.85,-7.27,-34.5,22.5,13.5,13.85,1,1,ON,
2019-08-1410:11:51.2940,0.39,-1.71,2.07,3.57,-5.85,-7.27,-2.75,26.25,40.13,13.986,1,1,ON,
2019-08-1410:11:51.4370,0.39,-1.71,2.07,3.57,-5.85,-7.27,6.19,15.06,40.88,14.076,1,1,ON,
2019-08-1410:11:51.5730,2.58,1.87,7.47,3.57,-5.85,-7.27,6.19,15.06,40.88,14.098,1,1,ON,
2019-08-1410:11:51.5860,2.58,1.87,7.47,-1.29,3.12,-7.85,6.19,15.06,40.88,14.315,1,1,ON,
2019-08-1410:11:51.7300,2.58,1.87,7.47,-1.29,3.12,-7.85,11.94,0.56,42.94,14.084,1,1,ON,
2019-08-1410:11:51.8750,1.35,-0.31,-2.94,-1.29,3.12,-7.85,11.94,0.56,42.94,14.363,1,1,ON,
2019-08-1410:11:52.0220,1.35,-0.31,-2.94,-7.31,-0.79,-12.14,11.94,0.56,42.94,13.842,1,1,ON,
2019-08-1410:11:52.0360,1.09,1.17,-0.12,-7.31,-0.79,-12.14,11.94,0.56,42.94,14.29,1,1,ON,
2019-08-1410:11:52.1780,0.8,-0.41,-1.98,-7.31,-0.79,-12.14,11.94,0.56,42.94,13.667,1,1,ON,
2019-08-1410:11:52.1920,-1.45,1.17,-1.89,-7.31,-0.79,-12.14,11.94,0.56,42.94,14.229,1,1,ON,
2019-08-1410:11:52.3410,1.51,1.87,-0.92,-7.31,-0.79,-12.14,11.94,0.56,42.94,14.019,1,1,ON,
2019-08-1410:11:52.3540,1.51,1.87,-0.92,-7.31,-0.79,-12.14,-13.19,18.69,40.69,13.843,1,1,ON,
2019-08-1410:11:52.5000,1.51,1.87,-0.92,-7.31,-0.79,-12.14,8.88,18.62,43.06,13.525,1,1,ON,
2019-08-1410:11:52.6400,0.04,-4.47,3.07,-7.31,-0.79,-12.14,8.88,18.62,43.06,12.551,1,1,ON,
2019-08-1410:11:52.7820,0.04,-4.47,3.07,-7.31,-0.79,-12.14,26.56,19.94,33.69,12.605,1,1,ON,
2019-08-1410:11:52.7940,-1.87,6.26,0.33,-7.31,-0.79,-12.14,26.56,19.94,33.69,13.9,1,1,ON,
2019-08-1410:11:52.9310,0.23,2.62,-0.51,-7.31,-0.79,-12.14,26.56,19.94,33.69,14.006,1,1,ON,
2019-08-1410:11:53.0780,0.23,2.62,-0.51,1.96,-0.56,-10.88,26.56,19.94,33.69,14.214,1,1,ON,
2019-08-1410:11:53.0920,1.42,-1.14,-3.26,1.96,-0.56,-10.88,26.56,19.94,33.69,14.335,1,1,ON,
2019-08-1410:11:53.2340,1.42,-1.14,-3.26,-3.78,0.86,-9.57,26.56,19.94,33.69,14.219,1,1,ON,
2019-08-1410:11:53.3820,-3.98,0.4,0.19,-3.78,0.86,-9.57,26.56,19.94,33.69,14.177,1,1,ON,
2019-08-1410:11:53.3940,-3.98,0.4,0.19,-3.78,0.86,-9.57,-12.38,-19.25,39.81,13.969,1,1,ON,
2019-08-1410:11:53.5400,-3.98,0.4,0.19,-3.78,0.86,-9.57,-20.56,-17.81,39.19,13.986,1,1,ON,
2019-08-1410:11:53.5540,0.23,-0.97,1.37,-3.78,0.86,-9.57,-20.56,-17.81,39.19,14.068,1,1,ON,
2019-08-1410:11:53.7320,0.23,-0.97,1.37,-3.78,0.86,-9.57,-13.56,-2.56,45.56,14.156,1,1,ON,
2019-08-1410:11:53.8040,-1.46,-0.27,0.8,-3.78,0.86,-9.57,-13.56,-2.56,45.56,14.283,1,1,ON,
2019-08-1410:11:53.9480,3.71,-2.93,3.24,-3.78,0.86,-9.57,-13.56,-2.56,45.56,14.31,1,1,ON,
2019-08-1410:11:53.9600,3.94,-3.71,3.94,-3.78,0.86,-9.57,-13.56,-2.56,45.56,14.041,1,1,ON,
2019-08-1410:11:54.1090,3.45,4.42,2.77,-3.78,0.86,-9.57,-13.56,-2.56,45.56,14.174,1,1,ON,
2019-08-1410:11:54.2550,3.45,4.42,2.77,-3.78,0.86,-9.57,-9.06,27.12,37.31,14.113,1,1,ON,
2019-08-1410:11:54.4040,1.37,1.13,0.45,-3.78,0.86,-9.57,-9.06,27.12,37.31,14.03,1,1,ON,
2019-08-1410:11:54.4180,0.08,-2.45,1.25,-3.78,0.86,-9.57,-9.06,27.12,37.31,14.202,1,1,ON,
2019-08-1410:11:54.5610,-0.64,0.94,1.34,-3.78,0.86,-9.57,-9.06,27.12,37.31,14.151,1,1,ON,
2019-08-1410:11:54.5740,0.32,-2.25,-0.38,-3.78,0.86,-9.57,-9.06,27.12,37.31,14.269,1,1,ON,
2019-08-1410:11:54.7190,0.32,-2.25,-0.38,-3.78,0.86,-9.57,20.94,21.0,38.75,14.19,1,1,ON,
2019-08-1410:11:54.8640,0.32,-2.25,-0.38,-3.78,0.86,-9.57,18.12,21.69,37.31,13.872,1,1,ON,
2019-08-1410:11:54.8760,3.22,3.95,-3.35,-3.78,0.86,-9.57,18.12,21.69,37.31,13.796,1,1,ON,
2019-08-1410:11:55.0150,-0.13,-0.35,1.16,-3.78,0.86,-9.57,18.12,21.69,37.31,13.913,1,1,ON,
2019-08-1410:11:55.1610,-2.26,1.17,2.04,-3.78,0.86,-9.57,18.12,21.69,37.31,14.059,1,1,ON,
2019-08-1410:11:55.1750,-0.65,-0.46,2.85,-3.78,0.86,-9.57,18.12,21.69,37.31,13.863,1,1,ON,
2019-08-1410:11:55.3200,2.79,-1.1,4.07,-3.78,0.86,-9.57,18.12,21.69,37.31,13.87,1,1,ON,
2019-08-1410:11:55.4650,2.79,-1.1,4.07,-3.78,0.86,-9.57,37.75,14.69,21.81,13.975,1,1,ON,
2019-08-1410:11:55.4770,-1.87,0.0,-0.18,-3.78,0.86,-9.57,37.75,14.69,21.81,14.12,1,1,ON,
2019-08-1410:11:55.6190,-1.87,0.0,-0.18,-3.78,0.86,-9.57,38.81,12.56,21.62,14.189,1,1,ON,
2019-08-1410:11:55.7590,-3.37,-0.85,-2.72,-3.78,0.86,-9.57,38.81,12.56,21.62,14.375,1,1,ON,
2019-08-1410:11:55.7730,-3.37,-0.85,-2.72,-3.78,0.86,-9.57,32.56,12.44,30.75,14.369,1,1,ON,
2019-08-1410:11:55.9170,1.0,1.87,0.18,-3.78,0.86,-9.57,32.56,12.44,30.75,14.178,1,1,ON,
2019-08-1410:11:55.9290,-0.22,3.72,-1.68,-3.78,0.86,-9.57,32.56,12.44,30.75,14.054,1,1,ON,
2019-08-1410:11:56.0750,0.29,1.04,-0.87,-3.78,0.86,-9.57,32.56,12.44,30.75,14.115,1,1,ON,
2019-08-1410:11:56.2220,0.22,0.48,-0.83,-3.78,0.86,-9.57,32.56,12.44,30.75,14.008,1,1,ON,
2019-08-1410:11:56.3700,-0.3,-0.22,-0.39,-3.78,0.86,-9.57,32.56,12.44,30.75,13.937,1,1,ON,
2019-08-1410:11:56.3840,0.19,-1.38,0.82,-3.78,0.86,-9.57,32.56,12.44,30.75,14.029,1,1,ON,
2019-08-1410:11:56.5280,0.4,0.72,-0.06,-3.78,0.86,-9.57,32.56,12.44,30.75,13.975,1,1,ON,
2019-08-1410:11:56.5420,0.71,0.19,-0.62,-3.78,0.86,-9.57,32.56,12.44,30.75,14.016,1,1,ON,
2019-08-1410:11:56.6870,0.71,0.19,-0.62,-3.78,0.86,-9.57,-9.69,15.75,43.69,14.13,1,1,ON,
2019-08-1410:11:56.8360,0.71,0.19,-0.62,-3.78,0.86,-9.57,2.87,9.31,42.88,14.319,1,1,ON,
2019-08-1410:11:56.9830,0.71,0.19,-0.62,-3.78,0.86,-9.57,35.56,15.06,28.31,14.11,1,1,ON,
2019-08-1410:11:56.9960,0.71,0.19,-0.62,0.05,-5.39,-22.86,35.56,15.06,28.31,14.03,1,1,ON,
2019-08-1410:11:57.1430,-6.12,0.41,0.13,0.05,-5.39,-22.86,35.56,15.06,28.31,13.747,1,1,ON,
2019-08-1410:11:57.1560,-1.58,1.06,2.87,0.05,-5.39,-22.86,35.56,15.06,28.31,14.282,1,1,ON,
2019-08-1410:11:57.3000,-1.58,1.06,2.87,8.63,-1.63,-13.82,35.56,15.06,28.31,14.287,1,1,ON,
2019-08-1410:11:57.4460,-0.83,3.98,-0.79,8.63,-1.63,-13.82,35.56,15.06,28.31,14.261,1,1,ON,
2019-08-1410:11:57.4580,-1.42,0.29,-0.42,8.63,-1.63,-13.82,35.56,15.06,28.31,14.262,1,1,ON,
2019-08-1410:11:57.6080,0.87,-2.2,-0.79,8.63,-1.63,-13.82,35.56,15.06,28.31,14.256,1,1,ON,
2019-08-1410:11:57.7550,0.87,-2.2,-0.79,8.63,-1.63,-13.82,16.87,21.94,40.81,14.321,1,1,ON,
2019-08-1410:11:57.7680,0.87,-2.2,-0.79,0.62,-1.82,-11.22,16.87,21.94,40.81,14.148,1,1,ON,
2019-08-1410:11:57.9130,-2.72,-0.49,-0.37,0.62,-1.82,-11.22,16.87,21.94,40.81,13.93,1,1,ON,
2019-08-1410:11:58.0600,-0.56,-4.99,-1.5,0.62,-1.82,-11.22,16.87,21.94,40.81,14.305,1,1,ON,
2019-08-1410:11:58.0730,2.91,-8.28,-4.56,0.62,-1.82,-11.22,16.87,21.94,40.81,14.046,1,1,ON,
2019-08-1410:11:58.2180,0.44,-0.96,1.15,0.62,-1.82,-11.22,16.87,21.94,40.81,13.893,1,1,ON,
2019-08-1410:11:58.3650,-0.9,5.37,0.39,0.62,-1.82,-11.22,16.87,21.94,40.81,13.877,1,1,ON,
2019-08-1410:11:58.3770,1.68,0.98,0.7,0.62,-1.82,-11.22,16.87,21.94,40.81,14.268,1,1,ON,
2019-08-1410:11:58.5240,-3.43,4.1,2.37,0.62,-1.82,-11.22,16.87,21.94,40.81,13.872,1,1,ON,
2019-08-1410:11:58.5370,-3.87,-0.08,-2.43,0.62,-1.82,-11.22,16.87,21.94,40.81,14.07,1,1,ON,
2019-08-1410:11:58.6830,-3.86,-1.13,-4.47,0.62,-1.82,-11.22,16.87,21.94,40.81,14.313,1,1,ON,
2019-08-1410:11:58.8260,0.84,0.77,-2.13,0.62,-1.82,-11.22,16.87,21.94,40.81,14.367,1,1,ON,
2019-08-1410:11:58.8400,1.8,3.12,3.89,0.62,-1.82,-11.22,16.87,21.94,40.81,14.037,1,1,ON,
2019-08-1410:11:58.9820,1.8,3.12,3.89,0.62,-1.82,-11.22,9.56,5.87,39.38,14.359,1,1,ON,
2019-08-1410:11:59.1280,0.11,-2.89,0.67,0.62,-1.82,-11.22,9.56,5.87,39.38,14.443,1,1,ON,
2019-08-1410:11:59.1420,0.11,-2.89,0.67,1.16,-2.55,-13.1,9.56,5.87,39.38,14.194,1,1,ON,
2019-08-1410:11:59.2880,0.11,-2.89,0.67,1.16,-2.55,-13.1,17.12,12.69,38.19,14.373,1,1,ON,
2019-08-1410:11:59.4340,1.73,0.18,-2.59,1.16,-2.55,-13.1,17.12,12.69,38.19,14.444,1,1,ON,
2019-08-1410:11:59.5810,-0.36,-2.85,-1.76,1.16,-2.55,-13.1,17.12,12.69,38.19,14.113,1,1,ON,
2019-08-1410:11:59.5930,-0.56,0.5,-0.84,1.16,-2.55,-13.1,17.12,12.69,38.19,14.319,1,1,ON,
2019-08-1410:11:59.7350,-0.53,1.53,2.62,1.16,-2.55,-13.1,17.12,12.69,38.19,14.185,1,1,ON,
2019-08-1410:11:59.7470,0.61,-1.67,2.58,1.16,-2.55,-13.1,17.12,12.69,38.19,14.303,1,1,ON,
2019-08-1410:11:59.8870,-1.0,2.99,-0.71,1.16,-2.55,-13.1,17.12,12.69,38.19,14.141,1,1,ON,
2019-08-1410:12:00.0360,-1.0,2.99,-0.71,1.16,-2.55,-13.1,11.13,18.87,36.0,14.447,1,1,ON,
2019-08-1410:12:00.0500,1.34,-1.39,-1.7,1.16,-2.55,-13.1,11.13,18.87,36.0,14.44,1,1,ON,
2019-08-1410:12:00.1950,1.34,-1.39,-1.7,1.16,-2.55,-13.1,16.19,26.31,32.81,14.505,1,1,ON,
2019-08-1410:12:00.3400,0.68,-0.38,0.33,1.16,-2.55,-13.1,16.19,26.31,32.81,13.821,1,1,ON,
2019-08-1410:12:00.3540,2.78,0.4,0.85,1.16,-2.55,-13.1,16.19,26.31,32.81,14.374,1,1,ON,
2019-08-1410:12:00.4970,2.78,0.4,0.85,-7.23,1.01,-9.65,16.19,26.31,32.81,14.086,1,1,ON,
2019-08-1410:12:00.6400,0.04,1.13,0.5,-7.23,1.01,-9.65,16.19,26.31,32.81,14.103,1,1,ON,
2019-08-1410:12:00.6530,-0.17,0.51,0.02,-7.23,1.01,-9.65,16.19,26.31,32.81,14.129,1,1,ON,
2019-08-1410:12:00.7950,-0.17,0.51,0.02,-7.23,1.01,-9.65,26.31,30.5,24.56,14.427,1,1,ON,
2019-08-1410:12:00.9330,-0.17,0.51,0.02,-4.05,-0.87,-9.19,26.31,30.5,24.56,13.985,1,1,ON,
2019-08-1410:12:00.9450,-0.17,0.51,0.02,-6.5,-4.43,-12.56,26.31,30.5,24.56,14.21,1,1,ON,
2019-08-1410:12:01.0830,-0.17,0.51,0.02,-6.5,-4.43,-12.56,20.87,30.0,31.56,14.165,1,1,ON,
2019-08-1410:12:01.0950,-0.17,0.51,0.02,-0.95,-3.47,-8.16,20.87,30.0,31.56,14.479,1,1,ON,
2019-08-1410:12:01.2380,-0.17,0.51,0.02,-0.91,-1.06,-9.46,20.87,30.0,31.56,14.194,1,1,ON,
2019-08-1410:12:01.3760,-0.4,0.3,-0.2,-0.91,-1.06,-9.46,20.87,30.0,31.56,14.357,1,1,ON,
2019-08-1410:12:01.5220,-0.4,0.3,-0.2,-0.91,-1.06,-9.46,20.69,34.0,28.37,14.404,1,1,ON,
2019-08-1410:12:01.5360,-0.4,0.3,-0.2,-2.48,-0.68,-9.84,20.69,34.0,28.37,14.256,1,1,ON,
2019-08-1410:12:01.6760,0.15,-0.18,-1.17,-2.48,-0.68,-9.84,20.69,34.0,28.37,14.299,1,1,ON,
2019-08-1410:12:01.6900,0.17,-0.42,-1.08,-2.48,-0.68,-9.84,20.69,34.0,28.37,14.26,1,1,ON,
2019-08-1410:12:01.8310,0.17,-0.42,-1.08,-0.76,-3.86,-8.77,20.69,34.0,28.37,14.138,1,1,ON,
2019-08-1410:12:01.9730,0.06,0.14,-0.34,-0.76,-3.86,-8.77,20.69,34.0,28.37,14.125,1,1,ON,
2019-08-1410:12:02.1210,-0.05,0.25,-0.15,-0.76,-3.86,-8.77,20.69,34.0,28.37,14.165,1,1,ON,
2019-08-1410:12:02.1340,-0.11,0.03,0.21,-0.76,-3.86,-8.77,20.69,34.0,28.37,14.148,1,1,ON,
2019-08-1410:12:02.2780,-0.11,0.03,0.21,-0.34,-4.7,-8.8,20.69,34.0,28.37,14.139,1,1,ON,
2019-08-1410:12:02.2920,-0.11,0.03,0.21,-0.34,-4.7,-8.8,5.69,38.56,26.75,14.121,1,1,ON,
2019-08-1410:12:02.4350,-0.02,0.09,0.96,-0.34,-4.7,-8.8,5.69,38.56,26.75,14.115,1,1,ON,
2019-08-1410:12:02.5800,-0.03,0.41,1.3,-0.34,-4.7,-8.8,5.69,38.56,26.75,14.166,1,1,ON,
2019-08-1410:12:02.7270,-0.03,0.41,1.3,-0.34,-4.7,-8.8,18.87,35.69,22.37,14.215,1,1,ON,
2019-08-1410:12:02.7400,0.22,0.49,1.66,-0.34,-4.7,-8.8,18.87,35.69,22.37,14.495,1,1,ON,
2019-08-1410:12:02.8820,0.33,0.2,1.33,-0.34,-4.7,-8.8,18.87,35.69,22.37,14.202,1,1,ON,
2019-08-1410:12:02.8940,0.33,0.2,1.33,-1.6,-2.32,-9.57,18.87,35.69,22.37,14.246,1,1,ON,
2019-08-1410:12:03.0370,0.09,0.38,1.31,-1.6,-2.32,-9.57,18.87,35.69,22.37,14.243,1,1,ON,
2019-08-1410:12:03.1770,0.23,0.51,1.1,-1.6,-2.32,-9.57,18.87,35.69,22.37,14.269,1,1,ON,
2019-08-1410:12:03.1910,0.49,0.55,1.55,-1.6,-2.32,-9.57,18.87,35.69,22.37,14.225,1,1,ON,
2019-08-1410:12:03.3380,0.49,0.55,1.55,-1.6,-2.32,-9.57,34.0,14.5,18.37,14.056,1,1,ON,
2019-08-1410:12:03.4950,0.49,0.55,1.55,-1.6,-2.32,-9.57,34.0,11.69,24.06,14.322,1,1,ON,
2019-08-1410:12:03.6530,0.49,0.55,1.55,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.101,1,1,ON,
2019-08-1410:12:03.6670,-0.18,0.81,1.4,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.256,1,1,ON,
2019-08-1410:12:03.8230,-0.03,0.49,1.0,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.216,1,1,ON,
2019-08-1410:12:03.8390,-0.19,0.05,0.31,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.23,1,1,ON,
2019-08-1410:12:03.9150,-0.13,0.04,0.48,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.326,1,1,ON,
2019-08-1410:12:04.0510,0.01,-0.44,-0.05,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.397,1,1,ON,
2019-08-1410:12:04.1020,-0.09,-0.74,-0.71,-0.26,-3.28,-10.22,34.0,11.69,24.06,14.401,1,1,ON,
2019-08-1410:12:04.1720,-0.09,-0.74,-0.71,-0.26,-3.28,-10.22,26.37,-2.81,29.81,14.376,1,1,ON,
2019-08-1410:12:04.2610,-0.09,-0.74,-0.71,-0.26,-3.28,-10.22,24.75,-4.75,26.87,14.202,1,1,ON,
2019-08-1410:12:04.4410,-0.09,-0.74,-0.71,-0.26,-3.28,-10.22,27.06,-2.81,30.19,14.246,1,1,ON,
2019-08-1410:12:04.5310,-0.09,-0.74,-0.71,-2.56,-2.36,-8.96,27.06,-2.81,30.19,14.182,1,1,ON,
